"","ID","N","distribution","mean","sd","df"
"14593",14593,20,"Normal",0,1.18321595661992,NA
"14594",14594,20,"Normal",0,1.18321595661992,NA
"14595",14595,20,"Normal",0,1.18321595661992,NA
"14596",14596,20,"Normal",0,1.18321595661992,NA
"14597",14597,20,"T",0,1.18321595661992,7
"14598",14598,20,"Exponential",1.18321595661992,1.18321595661992,NA
"14599",14599,20,"Log-Normal",2.01375270747048,1.18321595661992,NA
"14600",14600,20,"Chi-Squared",7,3.74165738677394,7
"14601",14601,30,"Normal",0,1.73205080756888,NA
"14602",14602,30,"Normal",0,1.73205080756888,NA
"14603",14603,30,"Normal",0,1.73205080756888,NA
"14604",14604,30,"Normal",0,1.73205080756888,NA
"14605",14605,30,"T",0,1.73205080756888,3
"14606",14606,30,"Exponential",1.73205080756888,1.73205080756888,NA
"14607",14607,30,"Log-Normal",4.48168907033806,1.73205080756888,NA
"14608",14608,30,"Chi-Squared",3,2.44948974278318,3
"14609",14609,30,"Normal",0,1.4142135623731,NA
"14610",14610,30,"Normal",0,1.4142135623731,NA
"14611",14611,30,"Normal",0,1.4142135623731,NA
"14612",14612,30,"Normal",0,1.4142135623731,NA
"14613",14613,30,"T",0,1.4142135623731,4
"14614",14614,30,"Exponential",1.4142135623731,1.4142135623731,NA
"14615",14615,30,"Log-Normal",2.71828182845905,1.4142135623731,NA
"14616",14616,30,"Chi-Squared",4,2.82842712474619,4
"14617",14617,30,"Normal",0,1.29099444873581,NA
"14618",14618,30,"Normal",0,1.29099444873581,NA
"14619",14619,30,"Normal",0,1.29099444873581,NA
"14620",14620,30,"Normal",0,1.29099444873581,NA
"14621",14621,30,"T",0,1.29099444873581,5
"14622",14622,30,"Exponential",1.29099444873581,1.29099444873581,NA
"14623",14623,30,"Log-Normal",2.30097589089283,1.29099444873581,NA
"14624",14624,30,"Chi-Squared",5,3.16227766016838,5
"14625",14625,30,"Normal",0,1.22474487139159,NA
"14626",14626,30,"Normal",0,1.22474487139159,NA
"14627",14627,30,"Normal",0,1.22474487139159,NA
"14628",14628,30,"Normal",0,1.22474487139159,NA
"14629",14629,30,"T",0,1.22474487139159,6
"14630",14630,30,"Exponential",1.22474487139159,1.22474487139159,NA
"14631",14631,30,"Log-Normal",2.11700001661267,1.22474487139159,NA
"14632",14632,30,"Chi-Squared",6,3.46410161513775,6
"14633",14633,30,"Normal",0,1.18321595661992,NA
"14634",14634,30,"Normal",0,1.18321595661992,NA
"14635",14635,30,"Normal",0,1.18321595661992,NA
"14636",14636,30,"Normal",0,1.18321595661992,NA
"14637",14637,30,"T",0,1.18321595661992,7
"14638",14638,30,"Exponential",1.18321595661992,1.18321595661992,NA
"14639",14639,30,"Log-Normal",2.01375270747048,1.18321595661992,NA
"14640",14640,30,"Chi-Squared",7,3.74165738677394,7
"14641",14641,40,"Normal",0,1.73205080756888,NA
"14642",14642,40,"Normal",0,1.73205080756888,NA
"14643",14643,40,"Normal",0,1.73205080756888,NA
"14644",14644,40,"Normal",0,1.73205080756888,NA
"14645",14645,40,"T",0,1.73205080756888,3
"14646",14646,40,"Exponential",1.73205080756888,1.73205080756888,NA
"14647",14647,40,"Log-Normal",4.48168907033806,1.73205080756888,NA
"14648",14648,40,"Chi-Squared",3,2.44948974278318,3
"14649",14649,40,"Normal",0,1.4142135623731,NA
"14650",14650,40,"Normal",0,1.4142135623731,NA
"14651",14651,40,"Normal",0,1.4142135623731,NA
"14652",14652,40,"Normal",0,1.4142135623731,NA
"14653",14653,40,"T",0,1.4142135623731,4
"14654",14654,40,"Exponential",1.4142135623731,1.4142135623731,NA
"14655",14655,40,"Log-Normal",2.71828182845905,1.4142135623731,NA
"14656",14656,40,"Chi-Squared",4,2.82842712474619,4
"14657",14657,40,"Normal",0,1.29099444873581,NA
"14658",14658,40,"Normal",0,1.29099444873581,NA
"14659",14659,40,"Normal",0,1.29099444873581,NA
"14660",14660,40,"Normal",0,1.29099444873581,NA
"14661",14661,40,"T",0,1.29099444873581,5
"14662",14662,40,"Exponential",1.29099444873581,1.29099444873581,NA
"14663",14663,40,"Log-Normal",2.30097589089283,1.29099444873581,NA
"14664",14664,40,"Chi-Squared",5,3.16227766016838,5
"14665",14665,40,"Normal",0,1.22474487139159,NA
"14666",14666,40,"Normal",0,1.22474487139159,NA
"14667",14667,40,"Normal",0,1.22474487139159,NA
"14668",14668,40,"Normal",0,1.22474487139159,NA
"14669",14669,40,"T",0,1.22474487139159,6
"14670",14670,40,"Exponential",1.22474487139159,1.22474487139159,NA
"14671",14671,40,"Log-Normal",2.11700001661267,1.22474487139159,NA
"14672",14672,40,"Chi-Squared",6,3.46410161513775,6
"14673",14673,40,"Normal",0,1.18321595661992,NA
"14674",14674,40,"Normal",0,1.18321595661992,NA
"14675",14675,40,"Normal",0,1.18321595661992,NA
"14676",14676,40,"Normal",0,1.18321595661992,NA
"14677",14677,40,"T",0,1.18321595661992,7
"14678",14678,40,"Exponential",1.18321595661992,1.18321595661992,NA
"14679",14679,40,"Log-Normal",2.01375270747048,1.18321595661992,NA
"14680",14680,40,"Chi-Squared",7,3.74165738677394,7
"14681",14681,50,"Normal",0,1.73205080756888,NA
"14682",14682,50,"Normal",0,1.73205080756888,NA
"14683",14683,50,"Normal",0,1.73205080756888,NA
"14684",14684,50,"Normal",0,1.73205080756888,NA
"14685",14685,50,"T",0,1.73205080756888,3
"14686",14686,50,"Exponential",1.73205080756888,1.73205080756888,NA
"14687",14687,50,"Log-Normal",4.48168907033806,1.73205080756888,NA
"14688",14688,50,"Chi-Squared",3,2.44948974278318,3
"14689",14689,50,"Normal",0,1.4142135623731,NA
"14690",14690,50,"Normal",0,1.4142135623731,NA
"14691",14691,50,"Normal",0,1.4142135623731,NA
"14692",14692,50,"Normal",0,1.4142135623731,NA
"14693",14693,50,"T",0,1.4142135623731,4
"14694",14694,50,"Exponential",1.4142135623731,1.4142135623731,NA
"14695",14695,50,"Log-Normal",2.71828182845905,1.4142135623731,NA
"14696",14696,50,"Chi-Squared",4,2.82842712474619,4
"14697",14697,50,"Normal",0,1.29099444873581,NA
"14698",14698,50,"Normal",0,1.29099444873581,NA
"14699",14699,50,"Normal",0,1.29099444873581,NA
"14700",14700,50,"Normal",0,1.29099444873581,NA
"14701",14701,50,"T",0,1.29099444873581,5
"14702",14702,50,"Exponential",1.29099444873581,1.29099444873581,NA
"14703",14703,50,"Log-Normal",2.30097589089283,1.29099444873581,NA
"14704",14704,50,"Chi-Squared",5,3.16227766016838,5
"14705",14705,50,"Normal",0,1.22474487139159,NA
"14706",14706,50,"Normal",0,1.22474487139159,NA
"14707",14707,50,"Normal",0,1.22474487139159,NA
"14708",14708,50,"Normal",0,1.22474487139159,NA
"14709",14709,50,"T",0,1.22474487139159,6
"14710",14710,50,"Exponential",1.22474487139159,1.22474487139159,NA
"14711",14711,50,"Log-Normal",2.11700001661267,1.22474487139159,NA
"14712",14712,50,"Chi-Squared",6,3.46410161513775,6
"14713",14713,50,"Normal",0,1.18321595661992,NA
"14714",14714,50,"Normal",0,1.18321595661992,NA
"14715",14715,50,"Normal",0,1.18321595661992,NA
"14716",14716,50,"Normal",0,1.18321595661992,NA
"14717",14717,50,"T",0,1.18321595661992,7
"14718",14718,50,"Exponential",1.18321595661992,1.18321595661992,NA
"14719",14719,50,"Log-Normal",2.01375270747048,1.18321595661992,NA
"14720",14720,50,"Chi-Squared",7,3.74165738677394,7
"14721",14721,20,"Normal",0,1.73205080756888,NA
"14722",14722,20,"Normal",0,1.73205080756888,NA
"14723",14723,20,"Normal",0,1.73205080756888,NA
"14724",14724,20,"Normal",0,1.73205080756888,NA
"14725",14725,20,"T",0,1.73205080756888,3
"14726",14726,20,"Exponential",1.73205080756888,1.73205080756888,NA
"14727",14727,20,"Log-Normal",4.48168907033806,1.73205080756888,NA
"14728",14728,20,"Chi-Squared",3,2.44948974278318,3
"14729",14729,20,"Normal",0,1.4142135623731,NA
"14730",14730,20,"Normal",0,1.4142135623731,NA
"14731",14731,20,"Normal",0,1.4142135623731,NA
"14732",14732,20,"Normal",0,1.4142135623731,NA
"14733",14733,20,"T",0,1.4142135623731,4
"14734",14734,20,"Exponential",1.4142135623731,1.4142135623731,NA
"14735",14735,20,"Log-Normal",2.71828182845905,1.4142135623731,NA
"14736",14736,20,"Chi-Squared",4,2.82842712474619,4
"14737",14737,20,"Normal",0,1.29099444873581,NA
"14738",14738,20,"Normal",0,1.29099444873581,NA
"14739",14739,20,"Normal",0,1.29099444873581,NA
"14740",14740,20,"Normal",0,1.29099444873581,NA
"14741",14741,20,"T",0,1.29099444873581,5
"14742",14742,20,"Exponential",1.29099444873581,1.29099444873581,NA
"14743",14743,20,"Log-Normal",2.30097589089283,1.29099444873581,NA
"14744",14744,20,"Chi-Squared",5,3.16227766016838,5
"14745",14745,20,"Normal",0,1.22474487139159,NA
"14746",14746,20,"Normal",0,1.22474487139159,NA
"14747",14747,20,"Normal",0,1.22474487139159,NA
"14748",14748,20,"Normal",0,1.22474487139159,NA
"14749",14749,20,"T",0,1.22474487139159,6
"14750",14750,20,"Exponential",1.22474487139159,1.22474487139159,NA
"14751",14751,20,"Log-Normal",2.11700001661267,1.22474487139159,NA
"14752",14752,20,"Chi-Squared",6,3.46410161513775,6
"14753",14753,20,"Normal",0,1.18321595661992,NA
"14754",14754,20,"Normal",0,1.18321595661992,NA
"14755",14755,20,"Normal",0,1.18321595661992,NA
"14756",14756,20,"Normal",0,1.18321595661992,NA
"14757",14757,20,"T",0,1.18321595661992,7
"14758",14758,20,"Exponential",1.18321595661992,1.18321595661992,NA
"14759",14759,20,"Log-Normal",2.01375270747048,1.18321595661992,NA
"14760",14760,20,"Chi-Squared",7,3.74165738677394,7
"14761",14761,30,"Normal",0,1.73205080756888,NA
"14762",14762,30,"Normal",0,1.73205080756888,NA
"14763",14763,30,"Normal",0,1.73205080756888,NA
"14764",14764,30,"Normal",0,1.73205080756888,NA
"14765",14765,30,"T",0,1.73205080756888,3
"14766",14766,30,"Exponential",1.73205080756888,1.73205080756888,NA
"14767",14767,30,"Log-Normal",4.48168907033806,1.73205080756888,NA
"14768",14768,30,"Chi-Squared",3,2.44948974278318,3
"14769",14769,30,"Normal",0,1.4142135623731,NA
"14770",14770,30,"Normal",0,1.4142135623731,NA
"14771",14771,30,"Normal",0,1.4142135623731,NA
"14772",14772,30,"Normal",0,1.4142135623731,NA
"14773",14773,30,"T",0,1.4142135623731,4
"14774",14774,30,"Exponential",1.4142135623731,1.4142135623731,NA
"14775",14775,30,"Log-Normal",2.71828182845905,1.4142135623731,NA
"14776",14776,30,"Chi-Squared",4,2.82842712474619,4
"14777",14777,30,"Normal",0,1.29099444873581,NA
"14778",14778,30,"Normal",0,1.29099444873581,NA
"14779",14779,30,"Normal",0,1.29099444873581,NA
"14780",14780,30,"Normal",0,1.29099444873581,NA
"14781",14781,30,"T",0,1.29099444873581,5
"14782",14782,30,"Exponential",1.29099444873581,1.29099444873581,NA
"14783",14783,30,"Log-Normal",2.30097589089283,1.29099444873581,NA
"14784",14784,30,"Chi-Squared",5,3.16227766016838,5
"14785",14785,30,"Normal",0,1.22474487139159,NA
"14786",14786,30,"Normal",0,1.22474487139159,NA
"14787",14787,30,"Normal",0,1.22474487139159,NA
"14788",14788,30,"Normal",0,1.22474487139159,NA
"14789",14789,30,"T",0,1.22474487139159,6
"14790",14790,30,"Exponential",1.22474487139159,1.22474487139159,NA
"14791",14791,30,"Log-Normal",2.11700001661267,1.22474487139159,NA
"14792",14792,30,"Chi-Squared",6,3.46410161513775,6
"14793",14793,30,"Normal",0,1.18321595661992,NA
"14794",14794,30,"Normal",0,1.18321595661992,NA
"14795",14795,30,"Normal",0,1.18321595661992,NA
"14796",14796,30,"Normal",0,1.18321595661992,NA
"14797",14797,30,"T",0,1.18321595661992,7
"14798",14798,30,"Exponential",1.18321595661992,1.18321595661992,NA
"14799",14799,30,"Log-Normal",2.01375270747048,1.18321595661992,NA
"14800",14800,30,"Chi-Squared",7,3.74165738677394,7
"14801",14801,40,"Normal",0,1.73205080756888,NA
"14802",14802,40,"Normal",0,1.73205080756888,NA
"14803",14803,40,"Normal",0,1.73205080756888,NA
"14804",14804,40,"Normal",0,1.73205080756888,NA
"14805",14805,40,"T",0,1.73205080756888,3
"14806",14806,40,"Exponential",1.73205080756888,1.73205080756888,NA
"14807",14807,40,"Log-Normal",4.48168907033806,1.73205080756888,NA
"14808",14808,40,"Chi-Squared",3,2.44948974278318,3
"14809",14809,40,"Normal",0,1.4142135623731,NA
"14810",14810,40,"Normal",0,1.4142135623731,NA
"14811",14811,40,"Normal",0,1.4142135623731,NA
"14812",14812,40,"Normal",0,1.4142135623731,NA
"14813",14813,40,"T",0,1.4142135623731,4
"14814",14814,40,"Exponential",1.4142135623731,1.4142135623731,NA
"14815",14815,40,"Log-Normal",2.71828182845905,1.4142135623731,NA
"14816",14816,40,"Chi-Squared",4,2.82842712474619,4
"14817",14817,40,"Normal",0,1.29099444873581,NA
"14818",14818,40,"Normal",0,1.29099444873581,NA
"14819",14819,40,"Normal",0,1.29099444873581,NA
"14820",14820,40,"Normal",0,1.29099444873581,NA
"14821",14821,40,"T",0,1.29099444873581,5
"14822",14822,40,"Exponential",1.29099444873581,1.29099444873581,NA
"14823",14823,40,"Log-Normal",2.30097589089283,1.29099444873581,NA
"14824",14824,40,"Chi-Squared",5,3.16227766016838,5
"14825",14825,40,"Normal",0,1.22474487139159,NA
"14826",14826,40,"Normal",0,1.22474487139159,NA
"14827",14827,40,"Normal",0,1.22474487139159,NA
"14828",14828,40,"Normal",0,1.22474487139159,NA
"14829",14829,40,"T",0,1.22474487139159,6
"14830",14830,40,"Exponential",1.22474487139159,1.22474487139159,NA
"14831",14831,40,"Log-Normal",2.11700001661267,1.22474487139159,NA
"14832",14832,40,"Chi-Squared",6,3.46410161513775,6
"14833",14833,40,"Normal",0,1.18321595661992,NA
"14834",14834,40,"Normal",0,1.18321595661992,NA
"14835",14835,40,"Normal",0,1.18321595661992,NA
"14836",14836,40,"Normal",0,1.18321595661992,NA
"14837",14837,40,"T",0,1.18321595661992,7
"14838",14838,40,"Exponential",1.18321595661992,1.18321595661992,NA
"14839",14839,40,"Log-Normal",2.01375270747048,1.18321595661992,NA
"14840",14840,40,"Chi-Squared",7,3.74165738677394,7
"14841",14841,50,"Normal",0,1.73205080756888,NA
"14842",14842,50,"Normal",0,1.73205080756888,NA
"14843",14843,50,"Normal",0,1.73205080756888,NA
"14844",14844,50,"Normal",0,1.73205080756888,NA
"14845",14845,50,"T",0,1.73205080756888,3
"14846",14846,50,"Exponential",1.73205080756888,1.73205080756888,NA
"14847",14847,50,"Log-Normal",4.48168907033806,1.73205080756888,NA
"14848",14848,50,"Chi-Squared",3,2.44948974278318,3
"14849",14849,50,"Normal",0,1.4142135623731,NA
"14850",14850,50,"Normal",0,1.4142135623731,NA
"14851",14851,50,"Normal",0,1.4142135623731,NA
"14852",14852,50,"Normal",0,1.4142135623731,NA
"14853",14853,50,"T",0,1.4142135623731,4
"14854",14854,50,"Exponential",1.4142135623731,1.4142135623731,NA
"14855",14855,50,"Log-Normal",2.71828182845905,1.4142135623731,NA
"14856",14856,50,"Chi-Squared",4,2.82842712474619,4
"14857",14857,50,"Normal",0,1.29099444873581,NA
"14858",14858,50,"Normal",0,1.29099444873581,NA
"14859",14859,50,"Normal",0,1.29099444873581,NA
"14860",14860,50,"Normal",0,1.29099444873581,NA
"14861",14861,50,"T",0,1.29099444873581,5
"14862",14862,50,"Exponential",1.29099444873581,1.29099444873581,NA
"14863",14863,50,"Log-Normal",2.30097589089283,1.29099444873581,NA
"14864",14864,50,"Chi-Squared",5,3.16227766016838,5
"14865",14865,50,"Normal",0,1.22474487139159,NA
"14866",14866,50,"Normal",0,1.22474487139159,NA
"14867",14867,50,"Normal",0,1.22474487139159,NA
"14868",14868,50,"Normal",0,1.22474487139159,NA
"14869",14869,50,"T",0,1.22474487139159,6
"14870",14870,50,"Exponential",1.22474487139159,1.22474487139159,NA
"14871",14871,50,"Log-Normal",2.11700001661267,1.22474487139159,NA
"14872",14872,50,"Chi-Squared",6,3.46410161513775,6
"14873",14873,50,"Normal",0,1.18321595661992,NA
"14874",14874,50,"Normal",0,1.18321595661992,NA
"14875",14875,50,"Normal",0,1.18321595661992,NA
"14876",14876,50,"Normal",0,1.18321595661992,NA
"14877",14877,50,"T",0,1.18321595661992,7
"14878",14878,50,"Exponential",1.18321595661992,1.18321595661992,NA
"14879",14879,50,"Log-Normal",2.01375270747048,1.18321595661992,NA
"14880",14880,50,"Chi-Squared",7,3.74165738677394,7
"14881",14881,20,"Normal",0,1.73205080756888,NA
"14882",14882,20,"Normal",0,1.73205080756888,NA
"14883",14883,20,"Normal",0,1.73205080756888,NA
"14884",14884,20,"Normal",0,1.73205080756888,NA
"14885",14885,20,"T",0,1.73205080756888,3
"14886",14886,20,"Exponential",1.73205080756888,1.73205080756888,NA
"14887",14887,20,"Log-Normal",4.48168907033806,1.73205080756888,NA
"14888",14888,20,"Chi-Squared",3,2.44948974278318,3
"14889",14889,20,"Normal",0,1.4142135623731,NA
"14890",14890,20,"Normal",0,1.4142135623731,NA
"14891",14891,20,"Normal",0,1.4142135623731,NA
"14892",14892,20,"Normal",0,1.4142135623731,NA
"14893",14893,20,"T",0,1.4142135623731,4
"14894",14894,20,"Exponential",1.4142135623731,1.4142135623731,NA
"14895",14895,20,"Log-Normal",2.71828182845905,1.4142135623731,NA
"14896",14896,20,"Chi-Squared",4,2.82842712474619,4
"14897",14897,20,"Normal",0,1.29099444873581,NA
"14898",14898,20,"Normal",0,1.29099444873581,NA
"14899",14899,20,"Normal",0,1.29099444873581,NA
"14900",14900,20,"Normal",0,1.29099444873581,NA
"14901",14901,20,"T",0,1.29099444873581,5
"14902",14902,20,"Exponential",1.29099444873581,1.29099444873581,NA
"14903",14903,20,"Log-Normal",2.30097589089283,1.29099444873581,NA
"14904",14904,20,"Chi-Squared",5,3.16227766016838,5
"14905",14905,20,"Normal",0,1.22474487139159,NA
"14906",14906,20,"Normal",0,1.22474487139159,NA
"14907",14907,20,"Normal",0,1.22474487139159,NA
"14908",14908,20,"Normal",0,1.22474487139159,NA
"14909",14909,20,"T",0,1.22474487139159,6
"14910",14910,20,"Exponential",1.22474487139159,1.22474487139159,NA
"14911",14911,20,"Log-Normal",2.11700001661267,1.22474487139159,NA
"14912",14912,20,"Chi-Squared",6,3.46410161513775,6
"14913",14913,20,"Normal",0,1.18321595661992,NA
"14914",14914,20,"Normal",0,1.18321595661992,NA
"14915",14915,20,"Normal",0,1.18321595661992,NA
"14916",14916,20,"Normal",0,1.18321595661992,NA
"14917",14917,20,"T",0,1.18321595661992,7
"14918",14918,20,"Exponential",1.18321595661992,1.18321595661992,NA
"14919",14919,20,"Log-Normal",2.01375270747048,1.18321595661992,NA
"14920",14920,20,"Chi-Squared",7,3.74165738677394,7
"14921",14921,30,"Normal",0,1.73205080756888,NA
"14922",14922,30,"Normal",0,1.73205080756888,NA
"14923",14923,30,"Normal",0,1.73205080756888,NA
"14924",14924,30,"Normal",0,1.73205080756888,NA
"14925",14925,30,"T",0,1.73205080756888,3
"14926",14926,30,"Exponential",1.73205080756888,1.73205080756888,NA
"14927",14927,30,"Log-Normal",4.48168907033806,1.73205080756888,NA
"14928",14928,30,"Chi-Squared",3,2.44948974278318,3
"14929",14929,30,"Normal",0,1.4142135623731,NA
"14930",14930,30,"Normal",0,1.4142135623731,NA
"14931",14931,30,"Normal",0,1.4142135623731,NA
"14932",14932,30,"Normal",0,1.4142135623731,NA
"14933",14933,30,"T",0,1.4142135623731,4
"14934",14934,30,"Exponential",1.4142135623731,1.4142135623731,NA
"14935",14935,30,"Log-Normal",2.71828182845905,1.4142135623731,NA
"14936",14936,30,"Chi-Squared",4,2.82842712474619,4
"14937",14937,30,"Normal",0,1.29099444873581,NA
"14938",14938,30,"Normal",0,1.29099444873581,NA
"14939",14939,30,"Normal",0,1.29099444873581,NA
"14940",14940,30,"Normal",0,1.29099444873581,NA
"14941",14941,30,"T",0,1.29099444873581,5
"14942",14942,30,"Exponential",1.29099444873581,1.29099444873581,NA
"14943",14943,30,"Log-Normal",2.30097589089283,1.29099444873581,NA
"14944",14944,30,"Chi-Squared",5,3.16227766016838,5
"14945",14945,30,"Normal",0,1.22474487139159,NA
"14946",14946,30,"Normal",0,1.22474487139159,NA
"14947",14947,30,"Normal",0,1.22474487139159,NA
"14948",14948,30,"Normal",0,1.22474487139159,NA
"14949",14949,30,"T",0,1.22474487139159,6
"14950",14950,30,"Exponential",1.22474487139159,1.22474487139159,NA
"14951",14951,30,"Log-Normal",2.11700001661267,1.22474487139159,NA
"14952",14952,30,"Chi-Squared",6,3.46410161513775,6
"14953",14953,30,"Normal",0,1.18321595661992,NA
"14954",14954,30,"Normal",0,1.18321595661992,NA
"14955",14955,30,"Normal",0,1.18321595661992,NA
"14956",14956,30,"Normal",0,1.18321595661992,NA
"14957",14957,30,"T",0,1.18321595661992,7
"14958",14958,30,"Exponential",1.18321595661992,1.18321595661992,NA
"14959",14959,30,"Log-Normal",2.01375270747048,1.18321595661992,NA
"14960",14960,30,"Chi-Squared",7,3.74165738677394,7
"14961",14961,40,"Normal",0,1.73205080756888,NA
"14962",14962,40,"Normal",0,1.73205080756888,NA
"14963",14963,40,"Normal",0,1.73205080756888,NA
"14964",14964,40,"Normal",0,1.73205080756888,NA
"14965",14965,40,"T",0,1.73205080756888,3
"14966",14966,40,"Exponential",1.73205080756888,1.73205080756888,NA
"14967",14967,40,"Log-Normal",4.48168907033806,1.73205080756888,NA
"14968",14968,40,"Chi-Squared",3,2.44948974278318,3
"14969",14969,40,"Normal",0,1.4142135623731,NA
"14970",14970,40,"Normal",0,1.4142135623731,NA
"14971",14971,40,"Normal",0,1.4142135623731,NA
"14972",14972,40,"Normal",0,1.4142135623731,NA
"14973",14973,40,"T",0,1.4142135623731,4
"14974",14974,40,"Exponential",1.4142135623731,1.4142135623731,NA
"14975",14975,40,"Log-Normal",2.71828182845905,1.4142135623731,NA
"14976",14976,40,"Chi-Squared",4,2.82842712474619,4
"14977",14977,40,"Normal",0,1.29099444873581,NA
"14978",14978,40,"Normal",0,1.29099444873581,NA
"14979",14979,40,"Normal",0,1.29099444873581,NA
"14980",14980,40,"Normal",0,1.29099444873581,NA
"14981",14981,40,"T",0,1.29099444873581,5
"14982",14982,40,"Exponential",1.29099444873581,1.29099444873581,NA
"14983",14983,40,"Log-Normal",2.30097589089283,1.29099444873581,NA
"14984",14984,40,"Chi-Squared",5,3.16227766016838,5
"14985",14985,40,"Normal",0,1.22474487139159,NA
"14986",14986,40,"Normal",0,1.22474487139159,NA
"14987",14987,40,"Normal",0,1.22474487139159,NA
"14988",14988,40,"Normal",0,1.22474487139159,NA
"14989",14989,40,"T",0,1.22474487139159,6
"14990",14990,40,"Exponential",1.22474487139159,1.22474487139159,NA
"14991",14991,40,"Log-Normal",2.11700001661267,1.22474487139159,NA
"14992",14992,40,"Chi-Squared",6,3.46410161513775,6
"14993",14993,40,"Normal",0,1.18321595661992,NA
"14994",14994,40,"Normal",0,1.18321595661992,NA
"14995",14995,40,"Normal",0,1.18321595661992,NA
"14996",14996,40,"Normal",0,1.18321595661992,NA
"14997",14997,40,"T",0,1.18321595661992,7
"14998",14998,40,"Exponential",1.18321595661992,1.18321595661992,NA
"14999",14999,40,"Log-Normal",2.01375270747048,1.18321595661992,NA
"15000",15000,40,"Chi-Squared",7,3.74165738677394,7
"15001",15001,50,"Normal",0,1.73205080756888,NA
"15002",15002,50,"Normal",0,1.73205080756888,NA
"15003",15003,50,"Normal",0,1.73205080756888,NA
"15004",15004,50,"Normal",0,1.73205080756888,NA
"15005",15005,50,"T",0,1.73205080756888,3
"15006",15006,50,"Exponential",1.73205080756888,1.73205080756888,NA
"15007",15007,50,"Log-Normal",4.48168907033806,1.73205080756888,NA
"15008",15008,50,"Chi-Squared",3,2.44948974278318,3
"15009",15009,50,"Normal",0,1.4142135623731,NA
"15010",15010,50,"Normal",0,1.4142135623731,NA
"15011",15011,50,"Normal",0,1.4142135623731,NA
"15012",15012,50,"Normal",0,1.4142135623731,NA
"15013",15013,50,"T",0,1.4142135623731,4
"15014",15014,50,"Exponential",1.4142135623731,1.4142135623731,NA
"15015",15015,50,"Log-Normal",2.71828182845905,1.4142135623731,NA
"15016",15016,50,"Chi-Squared",4,2.82842712474619,4
"15017",15017,50,"Normal",0,1.29099444873581,NA
"15018",15018,50,"Normal",0,1.29099444873581,NA
"15019",15019,50,"Normal",0,1.29099444873581,NA
"15020",15020,50,"Normal",0,1.29099444873581,NA
"15021",15021,50,"T",0,1.29099444873581,5
"15022",15022,50,"Exponential",1.29099444873581,1.29099444873581,NA
"15023",15023,50,"Log-Normal",2.30097589089283,1.29099444873581,NA
"15024",15024,50,"Chi-Squared",5,3.16227766016838,5
"15025",15025,50,"Normal",0,1.22474487139159,NA
"15026",15026,50,"Normal",0,1.22474487139159,NA
"15027",15027,50,"Normal",0,1.22474487139159,NA
"15028",15028,50,"Normal",0,1.22474487139159,NA
"15029",15029,50,"T",0,1.22474487139159,6
"15030",15030,50,"Exponential",1.22474487139159,1.22474487139159,NA
"15031",15031,50,"Log-Normal",2.11700001661267,1.22474487139159,NA
"15032",15032,50,"Chi-Squared",6,3.46410161513775,6
"15033",15033,50,"Normal",0,1.18321595661992,NA
"15034",15034,50,"Normal",0,1.18321595661992,NA
"15035",15035,50,"Normal",0,1.18321595661992,NA
"15036",15036,50,"Normal",0,1.18321595661992,NA
"15037",15037,50,"T",0,1.18321595661992,7
"15038",15038,50,"Exponential",1.18321595661992,1.18321595661992,NA
"15039",15039,50,"Log-Normal",2.01375270747048,1.18321595661992,NA
"15040",15040,50,"Chi-Squared",7,3.74165738677394,7
"15041",15041,20,"Normal",0,1.73205080756888,NA
"15042",15042,20,"Normal",0,1.73205080756888,NA
"15043",15043,20,"Normal",0,1.73205080756888,NA
"15044",15044,20,"Normal",0,1.73205080756888,NA
"15045",15045,20,"T",0,1.73205080756888,3
"15046",15046,20,"Exponential",1.73205080756888,1.73205080756888,NA
"15047",15047,20,"Log-Normal",4.48168907033806,1.73205080756888,NA
"15048",15048,20,"Chi-Squared",3,2.44948974278318,3
"15049",15049,20,"Normal",0,1.4142135623731,NA
"15050",15050,20,"Normal",0,1.4142135623731,NA
"15051",15051,20,"Normal",0,1.4142135623731,NA
"15052",15052,20,"Normal",0,1.4142135623731,NA
"15053",15053,20,"T",0,1.4142135623731,4
"15054",15054,20,"Exponential",1.4142135623731,1.4142135623731,NA
"15055",15055,20,"Log-Normal",2.71828182845905,1.4142135623731,NA
"15056",15056,20,"Chi-Squared",4,2.82842712474619,4
"15057",15057,20,"Normal",0,1.29099444873581,NA
"15058",15058,20,"Normal",0,1.29099444873581,NA
"15059",15059,20,"Normal",0,1.29099444873581,NA
"15060",15060,20,"Normal",0,1.29099444873581,NA
"15061",15061,20,"T",0,1.29099444873581,5
"15062",15062,20,"Exponential",1.29099444873581,1.29099444873581,NA
"15063",15063,20,"Log-Normal",2.30097589089283,1.29099444873581,NA
"15064",15064,20,"Chi-Squared",5,3.16227766016838,5
"15065",15065,20,"Normal",0,1.22474487139159,NA
"15066",15066,20,"Normal",0,1.22474487139159,NA
"15067",15067,20,"Normal",0,1.22474487139159,NA
"15068",15068,20,"Normal",0,1.22474487139159,NA
"15069",15069,20,"T",0,1.22474487139159,6
"15070",15070,20,"Exponential",1.22474487139159,1.22474487139159,NA
"15071",15071,20,"Log-Normal",2.11700001661267,1.22474487139159,NA
"15072",15072,20,"Chi-Squared",6,3.46410161513775,6
"15073",15073,20,"Normal",0,1.18321595661992,NA
"15074",15074,20,"Normal",0,1.18321595661992,NA
