"","ID","Rate","N","SD","signal"
"2707",2707,0.75,300,3,0
"2708",2708,1,300,3,0
"2709",2709,1.5,300,3,0
"2710",2710,2,300,3,0
"2711",2711,0.5,300,4,0
"2712",2712,0.75,300,4,0
"2713",2713,1,300,4,0
"2714",2714,1.5,300,4,0
"2715",2715,2,300,4,0
"2716",2716,0.5,300,6,0
"2717",2717,0.75,300,6,0
"2718",2718,1,300,6,0
"2719",2719,1.5,300,6,0
"2720",2720,2,300,6,0
"2721",2721,0.5,300,8,0
"2722",2722,0.75,300,8,0
"2723",2723,1,300,8,0
"2724",2724,1.5,300,8,0
"2725",2725,2,300,8,0
"2726",2726,0.5,300,12,0
"2727",2727,0.75,300,12,0
"2728",2728,1,300,12,0
"2729",2729,1.5,300,12,0
"2730",2730,2,300,12,0
"2731",2731,0.5,400,1,0
"2732",2732,0.75,400,1,0
"2733",2733,1,400,1,0
"2734",2734,1.5,400,1,0
"2735",2735,2,400,1,0
"2736",2736,0.5,400,2,0
"2737",2737,0.75,400,2,0
"2738",2738,1,400,2,0
"2739",2739,1.5,400,2,0
"2740",2740,2,400,2,0
"2741",2741,0.5,400,3,0
"2742",2742,0.75,400,3,0
"2743",2743,1,400,3,0
"2744",2744,1.5,400,3,0
"2745",2745,2,400,3,0
"2746",2746,0.5,400,4,0
"2747",2747,0.75,400,4,0
"2748",2748,1,400,4,0
"2749",2749,1.5,400,4,0
"2750",2750,2,400,4,0
"2751",2751,0.5,400,6,0
"2752",2752,0.75,400,6,0
"2753",2753,1,400,6,0
"2754",2754,1.5,400,6,0
"2755",2755,2,400,6,0
"2756",2756,0.5,400,8,0
"2757",2757,0.75,400,8,0
"2758",2758,1,400,8,0
"2759",2759,1.5,400,8,0
"2760",2760,2,400,8,0
"2761",2761,0.5,400,12,0
"2762",2762,0.75,400,12,0
"2763",2763,1,400,12,0
"2764",2764,1.5,400,12,0
"2765",2765,2,400,12,0
"2766",2766,0.5,500,1,0
"2767",2767,0.75,500,1,0
"2768",2768,1,500,1,0
"2769",2769,1.5,500,1,0
"2770",2770,2,500,1,0
"2771",2771,0.5,500,2,0
"2772",2772,0.75,500,2,0
"2773",2773,1,500,2,0
"2774",2774,1.5,500,2,0
"2775",2775,2,500,2,0
"2776",2776,0.5,500,3,0
"2777",2777,0.75,500,3,0
"2778",2778,1,500,3,0
"2779",2779,1.5,500,3,0
"2780",2780,2,500,3,0
"2781",2781,0.5,500,4,0
"2782",2782,0.75,500,4,0
"2783",2783,1,500,4,0
"2784",2784,1.5,500,4,0
"2785",2785,2,500,4,0
"2786",2786,0.5,500,6,0
"2787",2787,0.75,500,6,0
"2788",2788,1,500,6,0
"2789",2789,1.5,500,6,0
"2790",2790,2,500,6,0
"2791",2791,0.5,500,8,0
"2792",2792,0.75,500,8,0
"2793",2793,1,500,8,0
"2794",2794,1.5,500,8,0
"2795",2795,2,500,8,0
"2796",2796,0.5,500,12,0
"2797",2797,0.75,500,12,0
"2798",2798,1,500,12,0
"2799",2799,1.5,500,12,0
"2800",2800,2,500,12,0
"2801",2801,0.5,100,1,0
"2802",2802,0.75,100,1,0
"2803",2803,1,100,1,0
"2804",2804,1.5,100,1,0
"2805",2805,2,100,1,0
"2806",2806,0.5,100,2,0
"2807",2807,0.75,100,2,0
"2808",2808,1,100,2,0
"2809",2809,1.5,100,2,0
"2810",2810,2,100,2,0
"2811",2811,0.5,100,3,0
"2812",2812,0.75,100,3,0
"2813",2813,1,100,3,0
"2814",2814,1.5,100,3,0
"2815",2815,2,100,3,0
"2816",2816,0.5,100,4,0
"2817",2817,0.75,100,4,0
"2818",2818,1,100,4,0
"2819",2819,1.5,100,4,0
"2820",2820,2,100,4,0
"2821",2821,0.5,100,6,0
"2822",2822,0.75,100,6,0
"2823",2823,1,100,6,0
"2824",2824,1.5,100,6,0
"2825",2825,2,100,6,0
"2826",2826,0.5,100,8,0
"2827",2827,0.75,100,8,0
"2828",2828,1,100,8,0
"2829",2829,1.5,100,8,0
"2830",2830,2,100,8,0
"2831",2831,0.5,100,12,0
"2832",2832,0.75,100,12,0
"2833",2833,1,100,12,0
"2834",2834,1.5,100,12,0
"2835",2835,2,100,12,0
"2836",2836,0.5,200,1,0
"2837",2837,0.75,200,1,0
"2838",2838,1,200,1,0
"2839",2839,1.5,200,1,0
"2840",2840,2,200,1,0
"2841",2841,0.5,200,2,0
"2842",2842,0.75,200,2,0
"2843",2843,1,200,2,0
"2844",2844,1.5,200,2,0
"2845",2845,2,200,2,0
"2846",2846,0.5,200,3,0
"2847",2847,0.75,200,3,0
"2848",2848,1,200,3,0
"2849",2849,1.5,200,3,0
"2850",2850,2,200,3,0
"2851",2851,0.5,200,4,0
"2852",2852,0.75,200,4,0
"2853",2853,1,200,4,0
"2854",2854,1.5,200,4,0
"2855",2855,2,200,4,0
"2856",2856,0.5,200,6,0
"2857",2857,0.75,200,6,0
"2858",2858,1,200,6,0
"2859",2859,1.5,200,6,0
"2860",2860,2,200,6,0
"2861",2861,0.5,200,8,0
"2862",2862,0.75,200,8,0
"2863",2863,1,200,8,0
"2864",2864,1.5,200,8,0
"2865",2865,2,200,8,0
"2866",2866,0.5,200,12,0
"2867",2867,0.75,200,12,0
"2868",2868,1,200,12,0
"2869",2869,1.5,200,12,0
"2870",2870,2,200,12,0
"2871",2871,0.5,300,1,0
"2872",2872,0.75,300,1,0
"2873",2873,1,300,1,0
"2874",2874,1.5,300,1,0
"2875",2875,2,300,1,0
"2876",2876,0.5,300,2,0
"2877",2877,0.75,300,2,0
"2878",2878,1,300,2,0
"2879",2879,1.5,300,2,0
"2880",2880,2,300,2,0
"2881",2881,0.5,300,3,0
"2882",2882,0.75,300,3,0
"2883",2883,1,300,3,0
"2884",2884,1.5,300,3,0
"2885",2885,2,300,3,0
"2886",2886,0.5,300,4,0
"2887",2887,0.75,300,4,0
"2888",2888,1,300,4,0
"2889",2889,1.5,300,4,0
"2890",2890,2,300,4,0
"2891",2891,0.5,300,6,0
"2892",2892,0.75,300,6,0
"2893",2893,1,300,6,0
"2894",2894,1.5,300,6,0
"2895",2895,2,300,6,0
"2896",2896,0.5,300,8,0
"2897",2897,0.75,300,8,0
"2898",2898,1,300,8,0
"2899",2899,1.5,300,8,0
"2900",2900,2,300,8,0
"2901",2901,0.5,300,12,0
"2902",2902,0.75,300,12,0
"2903",2903,1,300,12,0
"2904",2904,1.5,300,12,0
"2905",2905,2,300,12,0
"2906",2906,0.5,400,1,0
"2907",2907,0.75,400,1,0
"2908",2908,1,400,1,0
"2909",2909,1.5,400,1,0
"2910",2910,2,400,1,0
"2911",2911,0.5,400,2,0
"2912",2912,0.75,400,2,0
"2913",2913,1,400,2,0
"2914",2914,1.5,400,2,0
"2915",2915,2,400,2,0
"2916",2916,0.5,400,3,0
"2917",2917,0.75,400,3,0
"2918",2918,1,400,3,0
"2919",2919,1.5,400,3,0
"2920",2920,2,400,3,0
"2921",2921,0.5,400,4,0
"2922",2922,0.75,400,4,0
"2923",2923,1,400,4,0
"2924",2924,1.5,400,4,0
"2925",2925,2,400,4,0
"2926",2926,0.5,400,6,0
"2927",2927,0.75,400,6,0
"2928",2928,1,400,6,0
"2929",2929,1.5,400,6,0
"2930",2930,2,400,6,0
"2931",2931,0.5,400,8,0
"2932",2932,0.75,400,8,0
"2933",2933,1,400,8,0
"2934",2934,1.5,400,8,0
"2935",2935,2,400,8,0
"2936",2936,0.5,400,12,0
"2937",2937,0.75,400,12,0
"2938",2938,1,400,12,0
"2939",2939,1.5,400,12,0
"2940",2940,2,400,12,0
"2941",2941,0.5,500,1,0
"2942",2942,0.75,500,1,0
"2943",2943,1,500,1,0
"2944",2944,1.5,500,1,0
"2945",2945,2,500,1,0
"2946",2946,0.5,500,2,0
"2947",2947,0.75,500,2,0
"2948",2948,1,500,2,0
"2949",2949,1.5,500,2,0
"2950",2950,2,500,2,0
"2951",2951,0.5,500,3,0
"2952",2952,0.75,500,3,0
"2953",2953,1,500,3,0
"2954",2954,1.5,500,3,0
"2955",2955,2,500,3,0
"2956",2956,0.5,500,4,0
"2957",2957,0.75,500,4,0
"2958",2958,1,500,4,0
"2959",2959,1.5,500,4,0
"2960",2960,2,500,4,0
"2961",2961,0.5,500,6,0
"2962",2962,0.75,500,6,0
"2963",2963,1,500,6,0
"2964",2964,1.5,500,6,0
"2965",2965,2,500,6,0
"2966",2966,0.5,500,8,0
"2967",2967,0.75,500,8,0
"2968",2968,1,500,8,0
"2969",2969,1.5,500,8,0
"2970",2970,2,500,8,0
"2971",2971,0.5,500,12,0
"2972",2972,0.75,500,12,0
"2973",2973,1,500,12,0
"2974",2974,1.5,500,12,0
"2975",2975,2,500,12,0
"2976",2976,0.5,100,1,0
"2977",2977,0.75,100,1,0
"2978",2978,1,100,1,0
"2979",2979,1.5,100,1,0
"2980",2980,2,100,1,0
"2981",2981,0.5,100,2,0
"2982",2982,0.75,100,2,0
"2983",2983,1,100,2,0
"2984",2984,1.5,100,2,0
"2985",2985,2,100,2,0
"2986",2986,0.5,100,3,0
"2987",2987,0.75,100,3,0
"2988",2988,1,100,3,0
"2989",2989,1.5,100,3,0
"2990",2990,2,100,3,0
"2991",2991,0.5,100,4,0
"2992",2992,0.75,100,4,0
"2993",2993,1,100,4,0
"2994",2994,1.5,100,4,0
"2995",2995,2,100,4,0
"2996",2996,0.5,100,6,0
"2997",2997,0.75,100,6,0
"2998",2998,1,100,6,0
"2999",2999,1.5,100,6,0
"3000",3000,2,100,6,0
"3001",3001,0.5,100,8,0
"3002",3002,0.75,100,8,0
"3003",3003,1,100,8,0
"3004",3004,1.5,100,8,0
"3005",3005,2,100,8,0
"3006",3006,0.5,100,12,0
"3007",3007,0.75,100,12,0
"3008",3008,1,100,12,0
"3009",3009,1.5,100,12,0
"3010",3010,2,100,12,0
"3011",3011,0.5,200,1,0
"3012",3012,0.75,200,1,0
"3013",3013,1,200,1,0
"3014",3014,1.5,200,1,0
"3015",3015,2,200,1,0
"3016",3016,0.5,200,2,0
"3017",3017,0.75,200,2,0
"3018",3018,1,200,2,0
"3019",3019,1.5,200,2,0
"3020",3020,2,200,2,0
"3021",3021,0.5,200,3,0
"3022",3022,0.75,200,3,0
"3023",3023,1,200,3,0
"3024",3024,1.5,200,3,0
"3025",3025,2,200,3,0
"3026",3026,0.5,200,4,0
"3027",3027,0.75,200,4,0
"3028",3028,1,200,4,0
"3029",3029,1.5,200,4,0
"3030",3030,2,200,4,0
"3031",3031,0.5,200,6,0
"3032",3032,0.75,200,6,0
"3033",3033,1,200,6,0
"3034",3034,1.5,200,6,0
"3035",3035,2,200,6,0
"3036",3036,0.5,200,8,0
"3037",3037,0.75,200,8,0
"3038",3038,1,200,8,0
"3039",3039,1.5,200,8,0
"3040",3040,2,200,8,0
"3041",3041,0.5,200,12,0
"3042",3042,0.75,200,12,0
"3043",3043,1,200,12,0
"3044",3044,1.5,200,12,0
"3045",3045,2,200,12,0
"3046",3046,0.5,300,1,0
"3047",3047,0.75,300,1,0
"3048",3048,1,300,1,0
"3049",3049,1.5,300,1,0
"3050",3050,2,300,1,0
"3051",3051,0.5,300,2,0
"3052",3052,0.75,300,2,0
"3053",3053,1,300,2,0
"3054",3054,1.5,300,2,0
"3055",3055,2,300,2,0
"3056",3056,0.5,300,3,0
"3057",3057,0.75,300,3,0
"3058",3058,1,300,3,0
"3059",3059,1.5,300,3,0
"3060",3060,2,300,3,0
"3061",3061,0.5,300,4,0
"3062",3062,0.75,300,4,0
"3063",3063,1,300,4,0
"3064",3064,1.5,300,4,0
"3065",3065,2,300,4,0
"3066",3066,0.5,300,6,0
"3067",3067,0.75,300,6,0
"3068",3068,1,300,6,0
"3069",3069,1.5,300,6,0
"3070",3070,2,300,6,0
"3071",3071,0.5,300,8,0
"3072",3072,0.75,300,8,0
"3073",3073,1,300,8,0
"3074",3074,1.5,300,8,0
"3075",3075,2,300,8,0
"3076",3076,0.5,300,12,0
"3077",3077,0.75,300,12,0
"3078",3078,1,300,12,0
"3079",3079,1.5,300,12,0
"3080",3080,2,300,12,0
"3081",3081,0.5,400,1,0
"3082",3082,0.75,400,1,0
"3083",3083,1,400,1,0
"3084",3084,1.5,400,1,0
"3085",3085,2,400,1,0
"3086",3086,0.5,400,2,0
"3087",3087,0.75,400,2,0
"3088",3088,1,400,2,0
"3089",3089,1.5,400,2,0
"3090",3090,2,400,2,0
"3091",3091,0.5,400,3,0
"3092",3092,0.75,400,3,0
"3093",3093,1,400,3,0
"3094",3094,1.5,400,3,0
"3095",3095,2,400,3,0
"3096",3096,0.5,400,4,0
"3097",3097,0.75,400,4,0
"3098",3098,1,400,4,0
"3099",3099,1.5,400,4,0
"3100",3100,2,400,4,0
"3101",3101,0.5,400,6,0
"3102",3102,0.75,400,6,0
"3103",3103,1,400,6,0
"3104",3104,1.5,400,6,0
"3105",3105,2,400,6,0
"3106",3106,0.5,400,8,0
"3107",3107,0.75,400,8,0
"3108",3108,1,400,8,0
"3109",3109,1.5,400,8,0
"3110",3110,2,400,8,0
"3111",3111,0.5,400,12,0
"3112",3112,0.75,400,12,0
"3113",3113,1,400,12,0
"3114",3114,1.5,400,12,0
"3115",3115,2,400,12,0
"3116",3116,0.5,500,1,0
"3117",3117,0.75,500,1,0
"3118",3118,1,500,1,0
"3119",3119,1.5,500,1,0
"3120",3120,2,500,1,0
"3121",3121,0.5,500,2,0
"3122",3122,0.75,500,2,0
"3123",3123,1,500,2,0
"3124",3124,1.5,500,2,0
"3125",3125,2,500,2,0
"3126",3126,0.5,500,3,0
"3127",3127,0.75,500,3,0
"3128",3128,1,500,3,0
"3129",3129,1.5,500,3,0
"3130",3130,2,500,3,0
"3131",3131,0.5,500,4,0
"3132",3132,0.75,500,4,0
"3133",3133,1,500,4,0
"3134",3134,1.5,500,4,0
"3135",3135,2,500,4,0
"3136",3136,0.5,500,6,0
"3137",3137,0.75,500,6,0
"3138",3138,1,500,6,0
"3139",3139,1.5,500,6,0
"3140",3140,2,500,6,0
"3141",3141,0.5,500,8,0
"3142",3142,0.75,500,8,0
"3143",3143,1,500,8,0
"3144",3144,1.5,500,8,0
"3145",3145,2,500,8,0
"3146",3146,0.5,500,12,0
"3147",3147,0.75,500,12,0
"3148",3148,1,500,12,0
"3149",3149,1.5,500,12,0
"3150",3150,2,500,12,0
"3151",3151,0.5,100,1,0
"3152",3152,0.75,100,1,0
"3153",3153,1,100,1,0
"3154",3154,1.5,100,1,0
"3155",3155,2,100,1,0
"3156",3156,0.5,100,2,0
"3157",3157,0.75,100,2,0
"3158",3158,1,100,2,0
"3159",3159,1.5,100,2,0
"3160",3160,2,100,2,0
"3161",3161,0.5,100,3,0
"3162",3162,0.75,100,3,0
"3163",3163,1,100,3,0
"3164",3164,1.5,100,3,0
"3165",3165,2,100,3,0
"3166",3166,0.5,100,4,0
"3167",3167,0.75,100,4,0
"3168",3168,1,100,4,0
"3169",3169,1.5,100,4,0
"3170",3170,2,100,4,0
"3171",3171,0.5,100,6,0
"3172",3172,0.75,100,6,0
"3173",3173,1,100,6,0
"3174",3174,1.5,100,6,0
"3175",3175,2,100,6,0
"3176",3176,0.5,100,8,0
"3177",3177,0.75,100,8,0
"3178",3178,1,100,8,0
"3179",3179,1.5,100,8,0
"3180",3180,2,100,8,0
"3181",3181,0.5,100,12,0
"3182",3182,0.75,100,12,0
"3183",3183,1,100,12,0
"3184",3184,1.5,100,12,0
"3185",3185,2,100,12,0
"3186",3186,0.5,200,1,0
"3187",3187,0.75,200,1,0
"3188",3188,1,200,1,0
"3189",3189,1.5,200,1,0
"3190",3190,2,200,1,0
"3191",3191,0.5,200,2,0
"3192",3192,0.75,200,2,0
"3193",3193,1,200,2,0
"3194",3194,1.5,200,2,0
"3195",3195,2,200,2,0
"3196",3196,0.5,200,3,0
"3197",3197,0.75,200,3,0
"3198",3198,1,200,3,0
"3199",3199,1.5,200,3,0
"3200",3200,2,200,3,0
"3201",3201,0.5,200,4,0
"3202",3202,0.75,200,4,0
"3203",3203,1,200,4,0
"3204",3204,1.5,200,4,0
"3205",3205,2,200,4,0
"3206",3206,0.5,200,6,0
"3207",3207,0.75,200,6,0
"3208",3208,1,200,6,0
"3209",3209,1.5,200,6,0
"3210",3210,2,200,6,0
"3211",3211,0.5,200,8,0
"3212",3212,0.75,200,8,0
"3213",3213,1,200,8,0
"3214",3214,1.5,200,8,0
"3215",3215,2,200,8,0
"3216",3216,0.5,200,12,0
"3217",3217,0.75,200,12,0
"3218",3218,1,200,12,0
"3219",3219,1.5,200,12,0
"3220",3220,2,200,12,0
"3221",3221,0.5,300,1,0
"3222",3222,0.75,300,1,0
"3223",3223,1,300,1,0
"3224",3224,1.5,300,1,0
"3225",3225,2,300,1,0
"3226",3226,0.5,300,2,0
"3227",3227,0.75,300,2,0
"3228",3228,1,300,2,0
"3229",3229,1.5,300,2,0
"3230",3230,2,300,2,0
"3231",3231,0.5,300,3,0
"3232",3232,0.75,300,3,0
"3233",3233,1,300,3,0
"3234",3234,1.5,300,3,0
"3235",3235,2,300,3,0
"3236",3236,0.5,300,4,0
"3237",3237,0.75,300,4,0
"3238",3238,1,300,4,0
"3239",3239,1.5,300,4,0
"3240",3240,2,300,4,0
"3241",3241,0.5,300,6,0
"3242",3242,0.75,300,6,0
"3243",3243,1,300,6,0
"3244",3244,1.5,300,6,0
"3245",3245,2,300,6,0
"3246",3246,0.5,300,8,0
"3247",3247,0.75,300,8,0
"3248",3248,1,300,8,0
"3249",3249,1.5,300,8,0
"3250",3250,2,300,8,0
"3251",3251,0.5,300,12,0
"3252",3252,0.75,300,12,0
"3253",3253,1,300,12,0
"3254",3254,1.5,300,12,0
"3255",3255,2,300,12,0
"3256",3256,0.5,400,1,0
"3257",3257,0.75,400,1,0
"3258",3258,1,400,1,0
"3259",3259,1.5,400,1,0
"3260",3260,2,400,1,0
"3261",3261,0.5,400,2,0
"3262",3262,0.75,400,2,0
"3263",3263,1,400,2,0
"3264",3264,1.5,400,2,0
"3265",3265,2,400,2,0
"3266",3266,0.5,400,3,0
"3267",3267,0.75,400,3,0
"3268",3268,1,400,3,0
"3269",3269,1.5,400,3,0
"3270",3270,2,400,3,0
"3271",3271,0.5,400,4,0
"3272",3272,0.75,400,4,0
"3273",3273,1,400,4,0
"3274",3274,1.5,400,4,0
"3275",3275,2,400,4,0
"3276",3276,0.5,400,6,0
"3277",3277,0.75,400,6,0
"3278",3278,1,400,6,0
"3279",3279,1.5,400,6,0
"3280",3280,2,400,6,0
"3281",3281,0.5,400,8,0
"3282",3282,0.75,400,8,0
"3283",3283,1,400,8,0
"3284",3284,1.5,400,8,0
"3285",3285,2,400,8,0
"3286",3286,0.5,400,12,0
"3287",3287,0.75,400,12,0
"3288",3288,1,400,12,0
"3289",3289,1.5,400,12,0
"3290",3290,2,400,12,0
"3291",3291,0.5,500,1,0
"3292",3292,0.75,500,1,0
"3293",3293,1,500,1,0
"3294",3294,1.5,500,1,0
"3295",3295,2,500,1,0
"3296",3296,0.5,500,2,0
"3297",3297,0.75,500,2,0
"3298",3298,1,500,2,0
"3299",3299,1.5,500,2,0
"3300",3300,2,500,2,0
"3301",3301,0.5,500,3,0
"3302",3302,0.75,500,3,0
"3303",3303,1,500,3,0
"3304",3304,1.5,500,3,0
"3305",3305,2,500,3,0
"3306",3306,0.5,500,4,0
"3307",3307,0.75,500,4,0
"3308",3308,1,500,4,0
"3309",3309,1.5,500,4,0
"3310",3310,2,500,4,0
"3311",3311,0.5,500,6,0
"3312",3312,0.75,500,6,0
"3313",3313,1,500,6,0
"3314",3314,1.5,500,6,0
"3315",3315,2,500,6,0
"3316",3316,0.5,500,8,0
"3317",3317,0.75,500,8,0
"3318",3318,1,500,8,0
"3319",3319,1.5,500,8,0
"3320",3320,2,500,8,0
"3321",3321,0.5,500,12,0
"3322",3322,0.75,500,12,0
"3323",3323,1,500,12,0
"3324",3324,1.5,500,12,0
"3325",3325,2,500,12,0
"3326",3326,0.5,100,1,0
"3327",3327,0.75,100,1,0
"3328",3328,1,100,1,0
"3329",3329,1.5,100,1,0
"3330",3330,2,100,1,0
"3331",3331,0.5,100,2,0
"3332",3332,0.75,100,2,0
"3333",3333,1,100,2,0
"3334",3334,1.5,100,2,0
"3335",3335,2,100,2,0
"3336",3336,0.5,100,3,0
"3337",3337,0.75,100,3,0
"3338",3338,1,100,3,0
"3339",3339,1.5,100,3,0
"3340",3340,2,100,3,0
"3341",3341,0.5,100,4,0
"3342",3342,0.75,100,4,0
"3343",3343,1,100,4,0
"3344",3344,1.5,100,4,0
"3345",3345,2,100,4,0
"3346",3346,0.5,100,6,0
"3347",3347,0.75,100,6,0
"3348",3348,1,100,6,0
"3349",3349,1.5,100,6,0
"3350",3350,2,100,6,0
"3351",3351,0.5,100,8,0
"3352",3352,0.75,100,8,0
"3353",3353,1,100,8,0
"3354",3354,1.5,100,8,0
"3355",3355,2,100,8,0
"3356",3356,0.5,100,12,0
"3357",3357,0.75,100,12,0
"3358",3358,1,100,12,0
"3359",3359,1.5,100,12,0
"3360",3360,2,100,12,0
"3361",3361,0.5,200,1,0
"3362",3362,0.75,200,1,0
"3363",3363,1,200,1,0
"3364",3364,1.5,200,1,0
"3365",3365,2,200,1,0
"3366",3366,0.5,200,2,0
"3367",3367,0.75,200,2,0
"3368",3368,1,200,2,0
"3369",3369,1.5,200,2,0
"3370",3370,2,200,2,0
"3371",3371,0.5,200,3,0
"3372",3372,0.75,200,3,0
"3373",3373,1,200,3,0
"3374",3374,1.5,200,3,0
"3375",3375,2,200,3,0
"3376",3376,0.5,200,4,0
"3377",3377,0.75,200,4,0
"3378",3378,1,200,4,0
"3379",3379,1.5,200,4,0
"3380",3380,2,200,4,0
"3381",3381,0.5,200,6,0
"3382",3382,0.75,200,6,0
"3383",3383,1,200,6,0
"3384",3384,1.5,200,6,0
"3385",3385,2,200,6,0
"3386",3386,0.5,200,8,0
"3387",3387,0.75,200,8,0
"3388",3388,1,200,8,0
"3389",3389,1.5,200,8,0
"3390",3390,2,200,8,0
"3391",3391,0.5,200,12,0
"3392",3392,0.75,200,12,0
"3393",3393,1,200,12,0
"3394",3394,1.5,200,12,0
"3395",3395,2,200,12,0
"3396",3396,0.5,300,1,0
"3397",3397,0.75,300,1,0
"3398",3398,1,300,1,0
"3399",3399,1.5,300,1,0
"3400",3400,2,300,1,0
"3401",3401,0.5,300,2,0
"3402",3402,0.75,300,2,0
"3403",3403,1,300,2,0
"3404",3404,1.5,300,2,0
"3405",3405,2,300,2,0
"3406",3406,0.5,300,3,0
"3407",3407,0.75,300,3,0
"3408",3408,1,300,3,0
"3409",3409,1.5,300,3,0
"3410",3410,2,300,3,0
"3411",3411,0.5,300,4,0
"3412",3412,0.75,300,4,0
"3413",3413,1,300,4,0
"3414",3414,1.5,300,4,0
"3415",3415,2,300,4,0
"3416",3416,0.5,300,6,0
"3417",3417,0.75,300,6,0
"3418",3418,1,300,6,0
"3419",3419,1.5,300,6,0
"3420",3420,2,300,6,0
"3421",3421,0.5,300,8,0
"3422",3422,0.75,300,8,0
"3423",3423,1,300,8,0
"3424",3424,1.5,300,8,0
"3425",3425,2,300,8,0
"3426",3426,0.5,300,12,0
"3427",3427,0.75,300,12,0
"3428",3428,1,300,12,0
"3429",3429,1.5,300,12,0
"3430",3430,2,300,12,0
"3431",3431,0.5,400,1,0
"3432",3432,0.75,400,1,0
"3433",3433,1,400,1,0
"3434",3434,1.5,400,1,0
"3435",3435,2,400,1,0
"3436",3436,0.5,400,2,0
"3437",3437,0.75,400,2,0
"3438",3438,1,400,2,0
"3439",3439,1.5,400,2,0
"3440",3440,2,400,2,0
"3441",3441,0.5,400,3,0
"3442",3442,0.75,400,3,0
"3443",3443,1,400,3,0
"3444",3444,1.5,400,3,0
"3445",3445,2,400,3,0
"3446",3446,0.5,400,4,0
"3447",3447,0.75,400,4,0
"3448",3448,1,400,4,0
"3449",3449,1.5,400,4,0
"3450",3450,2,400,4,0
"3451",3451,0.5,400,6,0
"3452",3452,0.75,400,6,0
"3453",3453,1,400,6,0
"3454",3454,1.5,400,6,0
"3455",3455,2,400,6,0
"3456",3456,0.5,400,8,0
"3457",3457,0.75,400,8,0
"3458",3458,1,400,8,0
"3459",3459,1.5,400,8,0
"3460",3460,2,400,8,0
"3461",3461,0.5,400,12,0
"3462",3462,0.75,400,12,0
"3463",3463,1,400,12,0
"3464",3464,1.5,400,12,0
"3465",3465,2,400,12,0
"3466",3466,0.5,500,1,0
"3467",3467,0.75,500,1,0
"3468",3468,1,500,1,0
"3469",3469,1.5,500,1,0
"3470",3470,2,500,1,0
"3471",3471,0.5,500,2,0
"3472",3472,0.75,500,2,0
"3473",3473,1,500,2,0
"3474",3474,1.5,500,2,0
"3475",3475,2,500,2,0
"3476",3476,0.5,500,3,0
"3477",3477,0.75,500,3,0
"3478",3478,1,500,3,0
"3479",3479,1.5,500,3,0
"3480",3480,2,500,3,0
"3481",3481,0.5,500,4,0
"3482",3482,0.75,500,4,0
"3483",3483,1,500,4,0
"3484",3484,1.5,500,4,0
"3485",3485,2,500,4,0
"3486",3486,0.5,500,6,0
"3487",3487,0.75,500,6,0
"3488",3488,1,500,6,0
"3489",3489,1.5,500,6,0
"3490",3490,2,500,6,0
"3491",3491,0.5,500,8,0
"3492",3492,0.75,500,8,0
"3493",3493,1,500,8,0
"3494",3494,1.5,500,8,0
"3495",3495,2,500,8,0
"3496",3496,0.5,500,12,0
"3497",3497,0.75,500,12,0
"3498",3498,1,500,12,0
"3499",3499,1.5,500,12,0
"3500",3500,2,500,12,0
