"","data_name","R1","R2","R3","R4","R5","R6","R7","R8","R9","R10","R11","R12","plot_location","index"
"12216","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12217","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12218","data-2-1-12-75-10-12-4.csv","7","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12219","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12220","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12221","data-2-1-12-75-10-12-4.csv","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12222","data-2-1-12-75-10-12-4.csv","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12223","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12224","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12225","data-2-1-12-75-10-12-4.csv","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12226","data-2-1-12-75-10-12-4.csv","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12227","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12228","data-2-1-12-75-10-12-4.csv","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12229","data-2-1-12-75-10-12-4.csv","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12230","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12231","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12232","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12233","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12234","data-2-1-12-75-10-12-4.csv","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12235","data-2-1-12-75-10-12-4.csv","4","1","14","11",NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12236","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12237","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12238","data-2-1-12-75-10-12-4.csv","12","11","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12239","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12240","data-2-1-12-75-10-12-4.csv","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12241","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12242","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12243","data-2-1-12-75-10-12-4.csv","7","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12244","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12245","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12246","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12247","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12248","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12249","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12250","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12251","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12252","data-2-1-12-75-10-12-4.csv","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12253","data-2-1-12-75-10-12-4.csv","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12254","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12255","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12256","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12257","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12258","data-2-1-12-75-10-12-4.csv","4","12","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12259","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12260","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12261","data-2-1-12-75-10-12-4.csv","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12262","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12263","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12264","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12265","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12266","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12267","data-2-1-12-75-10-12-4.csv","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12268","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12269","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12270","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12271","data-2-1-12-75-10-12-4.csv","12","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12272","data-2-1-12-75-10-12-4.csv","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12273","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12274","data-2-1-12-75-10-12-4.csv","4","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12275","data-2-1-12-75-10-12-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12276","data-2-1-12-75-10-12-4.csv","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12277","data-2-1-12-75-10-12-4.csv","4","5","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12278","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12279","data-2-1-12-75-10-12-4.csv","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12280","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12281","data-2-1-12-75-10-12-4.csv","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12282","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12283","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12284","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12285","data-2-1-12-75-10-12-4.csv","7","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12286","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12287","data-2-1-12-75-10-12-4.csv","12","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12288","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12289","data-2-1-12-75-10-12-4.csv","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12290","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12291","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12292","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12293","data-2-1-12-75-10-12-4.csv","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12294","data-2-1-12-75-10-12-4.csv","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12295","data-2-1-12-75-10-12-4.csv","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12296","data-2-1-12-75-10-12-4.csv","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12297","data-2-1-12-75-10-12-4.csv","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12298","data-2-1-12-75-10-12-4.csv","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12299","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12300","data-2-1-12-75-10-12-4.csv","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12301","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12302","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12303","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12304","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12305","data-2-1-12-75-10-12-4.csv","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12306","data-2-1-12-75-10-12-4.csv","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12307","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12308","data-2-1-12-75-10-12-4.csv","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12309","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12310","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12311","data-2-1-12-75-10-12-4.csv","4","5","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12312","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12313","data-2-1-12-75-10-12-4.csv","15","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12314","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12315","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12316","data-2-1-12-75-10-12-4.csv","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12317","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12318","data-2-1-12-75-10-12-4.csv","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12319","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12320","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12321","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12322","data-2-1-12-75-10-12-4.csv","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12323","data-2-1-12-75-10-12-4.csv","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12324","data-2-1-12-75-10-12-4.csv","14","20","4","1",NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12325","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12326","data-2-1-12-75-10-12-4.csv","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12327","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12328","data-2-1-12-75-10-12-4.csv","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12329","data-2-1-12-75-10-12-4.csv","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12330","data-2-1-12-75-10-12-4.csv","4","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12331","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12332","data-2-1-12-75-10-12-4.csv","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12333","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12334","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12335","data-2-1-12-75-10-12-4.csv","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12336","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12337","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12338","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12339","data-2-1-12-75-10-12-4.csv","5","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12340","data-2-1-12-75-10-12-4.csv","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12341","data-2-1-12-75-10-12-4.csv","3","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12342","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12343","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12344","data-2-1-12-75-10-12-4.csv","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12345","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12346","data-2-1-12-75-10-12-4.csv","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12347","data-2-1-12-75-10-12-4.csv","4","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12348","data-2-1-12-75-10-12-4.csv","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12349","data-2-1-12-75-10-12-4.csv","1","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12350","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12351","data-2-1-12-75-10-12-4.csv","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12352","data-2-1-12-75-10-12-4.csv","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12353","data-2-1-12-75-10-12-4.csv","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12354","data-2-1-12-75-10-12-4.csv","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12355","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12356","data-2-1-12-75-10-12-4.csv","20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12357","data-2-1-12-75-10-12-4.csv","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12358","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12359","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12360","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12361","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12362","data-2-1-12-75-10-12-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12363","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12364","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12365","data-2-1-12-75-10-12-4.csv","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12366","data-2-1-12-75-10-12-4.csv","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12367","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12368","data-2-1-12-75-10-12-4.csv","20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12369","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12370","data-2-1-12-75-10-12-4.csv","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12371","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12372","data-2-1-12-75-10-12-4.csv","3","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12373","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12374","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12375","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12376","data-2-1-12-75-10-12-4.csv","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12377","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12378","data-2-1-12-75-10-12-4.csv","4","20","14","9","17",NA,NA,NA,NA,NA,NA,NA,4,28
"12379","data-2-1-12-75-10-12-4.csv","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12380","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12381","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12382","data-2-1-12-75-10-12-4.csv","12","15","20","16",NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12383","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12384","data-2-1-12-75-10-12-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12385","data-2-1-12-75-10-12-4.csv","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12386","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12387","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12388","data-2-1-12-75-10-12-4.csv","4","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12389","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12390","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12391","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12392","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12393","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12394","data-2-1-12-75-10-12-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12395","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12396","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12397","data-2-1-12-75-10-12-4.csv","8","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12398","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12399","data-2-1-12-75-10-12-4.csv","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12400","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12401","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12402","data-2-1-12-75-10-12-4.csv","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12403","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12404","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12405","data-2-1-12-75-10-12-4.csv","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12406","data-2-1-12-75-10-12-4.csv","11","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12407","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12408","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12409","data-2-1-12-75-10-12-4.csv","12","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12410","data-2-1-12-75-10-12-4.csv","4","9","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12411","data-2-1-12-75-10-12-4.csv","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12412","data-2-1-12-75-10-12-4.csv","12","15","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12413","data-2-1-12-75-10-12-4.csv","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12414","data-2-1-12-75-10-12-4.csv","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12415","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12416","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12417","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12418","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12419","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12420","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12421","data-2-1-12-75-10-12-4.csv","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12422","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12423","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12424","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12425","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12426","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12427","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12428","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12429","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12430","data-2-1-12-75-10-12-4.csv","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12431","data-2-1-12-75-10-12-4.csv","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12432","data-2-1-12-75-10-12-4.csv","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12433","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12434","data-2-1-12-75-10-12-4.csv","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12435","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12436","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12437","data-2-1-12-75-10-12-4.csv","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12438","data-2-1-12-75-10-12-4.csv","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,28
"12439","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
"12440","data-2-1-12-75-10-12-4.csv","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,28
