"","ID","N","radius","startingAngle","sd1","sd2","signal"
"8892",4446,133,4,0,4,4,0
"8893",4447,133,4,0,0.8,0.5,1
"8894",4447,133,4,0,4,4,0
"8895",4448,133,4,0,0.8,0.571428571428571,1
"8896",4448,133,4,0,4,4,0
"8897",4449,133,4,0,0.8,0.666666666666667,1
"8898",4449,133,4,0,4,4,0
"8899",4450,133,4,0,0.8,0.8,1
"8900",4450,133,4,0,4,4,0
"8901",4451,133,4,0,0.8,1,1
"8902",4451,133,4,0,4,4,0
"8903",4452,133,4,0,0.8,1.33333333333333,1
"8904",4452,133,4,0,4,4,0
"8905",4453,133,4,0,1,0.5,1
"8906",4453,133,4,0,4,4,0
"8907",4454,133,4,0,1,0.571428571428571,1
"8908",4454,133,4,0,4,4,0
"8909",4455,133,4,0,1,0.666666666666667,1
"8910",4455,133,4,0,4,4,0
"8911",4456,133,4,0,1,0.8,1
"8912",4456,133,4,0,4,4,0
"8913",4457,133,4,0,1,1,1
"8914",4457,133,4,0,4,4,0
"8915",4458,133,4,0,1,1.33333333333333,1
"8916",4458,133,4,0,4,4,0
"8917",4459,133,4,0,1.33333333333333,0.5,1
"8918",4459,133,4,0,4,4,0
"8919",4460,133,4,0,1.33333333333333,0.571428571428571,1
"8920",4460,133,4,0,4,4,0
"8921",4461,133,4,0,1.33333333333333,0.666666666666667,1
"8922",4461,133,4,0,4,4,0
"8923",4462,133,4,0,1.33333333333333,0.8,1
"8924",4462,133,4,0,4,4,0
"8925",4463,133,4,0,1.33333333333333,1,1
"8926",4463,133,4,0,4,4,0
"8927",4464,133,4,0,1.33333333333333,1.33333333333333,1
"8928",4464,133,4,0,4,4,0
"8929",4465,167,4,0,0.5,0.5,1
"8930",4465,167,4,0,4,4,0
"8931",4466,167,4,0,0.5,0.571428571428571,1
"8932",4466,167,4,0,4,4,0
"8933",4467,167,4,0,0.5,0.666666666666667,1
"8934",4467,167,4,0,4,4,0
"8935",4468,167,4,0,0.5,0.8,1
"8936",4468,167,4,0,4,4,0
"8937",4469,167,4,0,0.5,1,1
"8938",4469,167,4,0,4,4,0
"8939",4470,167,4,0,0.5,1.33333333333333,1
"8940",4470,167,4,0,4,4,0
"8941",4471,167,4,0,0.571428571428571,0.5,1
"8942",4471,167,4,0,4,4,0
"8943",4472,167,4,0,0.571428571428571,0.571428571428571,1
"8944",4472,167,4,0,4,4,0
"8945",4473,167,4,0,0.571428571428571,0.666666666666667,1
"8946",4473,167,4,0,4,4,0
"8947",4474,167,4,0,0.571428571428571,0.8,1
"8948",4474,167,4,0,4,4,0
"8949",4475,167,4,0,0.571428571428571,1,1
"8950",4475,167,4,0,4,4,0
"8951",4476,167,4,0,0.571428571428571,1.33333333333333,1
"8952",4476,167,4,0,4,4,0
"8953",4477,167,4,0,0.666666666666667,0.5,1
"8954",4477,167,4,0,4,4,0
"8955",4478,167,4,0,0.666666666666667,0.571428571428571,1
"8956",4478,167,4,0,4,4,0
"8957",4479,167,4,0,0.666666666666667,0.666666666666667,1
"8958",4479,167,4,0,4,4,0
"8959",4480,167,4,0,0.666666666666667,0.8,1
"8960",4480,167,4,0,4,4,0
"8961",4481,167,4,0,0.666666666666667,1,1
"8962",4481,167,4,0,4,4,0
"8963",4482,167,4,0,0.666666666666667,1.33333333333333,1
"8964",4482,167,4,0,4,4,0
"8965",4483,167,4,0,0.8,0.5,1
"8966",4483,167,4,0,4,4,0
"8967",4484,167,4,0,0.8,0.571428571428571,1
"8968",4484,167,4,0,4,4,0
"8969",4485,167,4,0,0.8,0.666666666666667,1
"8970",4485,167,4,0,4,4,0
"8971",4486,167,4,0,0.8,0.8,1
"8972",4486,167,4,0,4,4,0
"8973",4487,167,4,0,0.8,1,1
"8974",4487,167,4,0,4,4,0
"8975",4488,167,4,0,0.8,1.33333333333333,1
"8976",4488,167,4,0,4,4,0
"8977",4489,167,4,0,1,0.5,1
"8978",4489,167,4,0,4,4,0
"8979",4490,167,4,0,1,0.571428571428571,1
"8980",4490,167,4,0,4,4,0
"8981",4491,167,4,0,1,0.666666666666667,1
"8982",4491,167,4,0,4,4,0
"8983",4492,167,4,0,1,0.8,1
"8984",4492,167,4,0,4,4,0
"8985",4493,167,4,0,1,1,1
"8986",4493,167,4,0,4,4,0
"8987",4494,167,4,0,1,1.33333333333333,1
"8988",4494,167,4,0,4,4,0
"8989",4495,167,4,0,1.33333333333333,0.5,1
"8990",4495,167,4,0,4,4,0
"8991",4496,167,4,0,1.33333333333333,0.571428571428571,1
"8992",4496,167,4,0,4,4,0
"8993",4497,167,4,0,1.33333333333333,0.666666666666667,1
"8994",4497,167,4,0,4,4,0
"8995",4498,167,4,0,1.33333333333333,0.8,1
"8996",4498,167,4,0,4,4,0
"8997",4499,167,4,0,1.33333333333333,1,1
"8998",4499,167,4,0,4,4,0
"8999",4500,167,4,0,1.33333333333333,1.33333333333333,1
"9000",4500,167,4,0,4,4,0
"9001",4501,33,4,0.785398163397448,0.5,0.5,1
"9002",4501,33,4,0.785398163397448,4,4,0
"9003",4502,33,4,0.785398163397448,0.5,0.571428571428571,1
"9004",4502,33,4,0.785398163397448,4,4,0
"9005",4503,33,4,0.785398163397448,0.5,0.666666666666667,1
"9006",4503,33,4,0.785398163397448,4,4,0
"9007",4504,33,4,0.785398163397448,0.5,0.8,1
"9008",4504,33,4,0.785398163397448,4,4,0
"9009",4505,33,4,0.785398163397448,0.5,1,1
"9010",4505,33,4,0.785398163397448,4,4,0
"9011",4506,33,4,0.785398163397448,0.5,1.33333333333333,1
"9012",4506,33,4,0.785398163397448,4,4,0
"9013",4507,33,4,0.785398163397448,0.571428571428571,0.5,1
"9014",4507,33,4,0.785398163397448,4,4,0
"9015",4508,33,4,0.785398163397448,0.571428571428571,0.571428571428571,1
"9016",4508,33,4,0.785398163397448,4,4,0
"9017",4509,33,4,0.785398163397448,0.571428571428571,0.666666666666667,1
"9018",4509,33,4,0.785398163397448,4,4,0
"9019",4510,33,4,0.785398163397448,0.571428571428571,0.8,1
"9020",4510,33,4,0.785398163397448,4,4,0
"9021",4511,33,4,0.785398163397448,0.571428571428571,1,1
"9022",4511,33,4,0.785398163397448,4,4,0
"9023",4512,33,4,0.785398163397448,0.571428571428571,1.33333333333333,1
"9024",4512,33,4,0.785398163397448,4,4,0
"9025",4513,33,4,0.785398163397448,0.666666666666667,0.5,1
"9026",4513,33,4,0.785398163397448,4,4,0
"9027",4514,33,4,0.785398163397448,0.666666666666667,0.571428571428571,1
"9028",4514,33,4,0.785398163397448,4,4,0
"9029",4515,33,4,0.785398163397448,0.666666666666667,0.666666666666667,1
"9030",4515,33,4,0.785398163397448,4,4,0
"9031",4516,33,4,0.785398163397448,0.666666666666667,0.8,1
"9032",4516,33,4,0.785398163397448,4,4,0
"9033",4517,33,4,0.785398163397448,0.666666666666667,1,1
"9034",4517,33,4,0.785398163397448,4,4,0
"9035",4518,33,4,0.785398163397448,0.666666666666667,1.33333333333333,1
"9036",4518,33,4,0.785398163397448,4,4,0
"9037",4519,33,4,0.785398163397448,0.8,0.5,1
"9038",4519,33,4,0.785398163397448,4,4,0
"9039",4520,33,4,0.785398163397448,0.8,0.571428571428571,1
"9040",4520,33,4,0.785398163397448,4,4,0
"9041",4521,33,4,0.785398163397448,0.8,0.666666666666667,1
"9042",4521,33,4,0.785398163397448,4,4,0
"9043",4522,33,4,0.785398163397448,0.8,0.8,1
"9044",4522,33,4,0.785398163397448,4,4,0
"9045",4523,33,4,0.785398163397448,0.8,1,1
"9046",4523,33,4,0.785398163397448,4,4,0
"9047",4524,33,4,0.785398163397448,0.8,1.33333333333333,1
"9048",4524,33,4,0.785398163397448,4,4,0
"9049",4525,33,4,0.785398163397448,1,0.5,1
"9050",4525,33,4,0.785398163397448,4,4,0
"9051",4526,33,4,0.785398163397448,1,0.571428571428571,1
"9052",4526,33,4,0.785398163397448,4,4,0
"9053",4527,33,4,0.785398163397448,1,0.666666666666667,1
"9054",4527,33,4,0.785398163397448,4,4,0
"9055",4528,33,4,0.785398163397448,1,0.8,1
"9056",4528,33,4,0.785398163397448,4,4,0
"9057",4529,33,4,0.785398163397448,1,1,1
"9058",4529,33,4,0.785398163397448,4,4,0
"9059",4530,33,4,0.785398163397448,1,1.33333333333333,1
"9060",4530,33,4,0.785398163397448,4,4,0
"9061",4531,33,4,0.785398163397448,1.33333333333333,0.5,1
"9062",4531,33,4,0.785398163397448,4,4,0
"9063",4532,33,4,0.785398163397448,1.33333333333333,0.571428571428571,1
"9064",4532,33,4,0.785398163397448,4,4,0
"9065",4533,33,4,0.785398163397448,1.33333333333333,0.666666666666667,1
"9066",4533,33,4,0.785398163397448,4,4,0
"9067",4534,33,4,0.785398163397448,1.33333333333333,0.8,1
"9068",4534,33,4,0.785398163397448,4,4,0
"9069",4535,33,4,0.785398163397448,1.33333333333333,1,1
"9070",4535,33,4,0.785398163397448,4,4,0
"9071",4536,33,4,0.785398163397448,1.33333333333333,1.33333333333333,1
"9072",4536,33,4,0.785398163397448,4,4,0
"9073",4537,67,4,0.785398163397448,0.5,0.5,1
"9074",4537,67,4,0.785398163397448,4,4,0
"9075",4538,67,4,0.785398163397448,0.5,0.571428571428571,1
"9076",4538,67,4,0.785398163397448,4,4,0
"9077",4539,67,4,0.785398163397448,0.5,0.666666666666667,1
"9078",4539,67,4,0.785398163397448,4,4,0
"9079",4540,67,4,0.785398163397448,0.5,0.8,1
"9080",4540,67,4,0.785398163397448,4,4,0
"9081",4541,67,4,0.785398163397448,0.5,1,1
"9082",4541,67,4,0.785398163397448,4,4,0
"9083",4542,67,4,0.785398163397448,0.5,1.33333333333333,1
"9084",4542,67,4,0.785398163397448,4,4,0
"9085",4543,67,4,0.785398163397448,0.571428571428571,0.5,1
"9086",4543,67,4,0.785398163397448,4,4,0
"9087",4544,67,4,0.785398163397448,0.571428571428571,0.571428571428571,1
"9088",4544,67,4,0.785398163397448,4,4,0
"9089",4545,67,4,0.785398163397448,0.571428571428571,0.666666666666667,1
"9090",4545,67,4,0.785398163397448,4,4,0
"9091",4546,67,4,0.785398163397448,0.571428571428571,0.8,1
"9092",4546,67,4,0.785398163397448,4,4,0
"9093",4547,67,4,0.785398163397448,0.571428571428571,1,1
"9094",4547,67,4,0.785398163397448,4,4,0
"9095",4548,67,4,0.785398163397448,0.571428571428571,1.33333333333333,1
"9096",4548,67,4,0.785398163397448,4,4,0
"9097",4549,67,4,0.785398163397448,0.666666666666667,0.5,1
"9098",4549,67,4,0.785398163397448,4,4,0
"9099",4550,67,4,0.785398163397448,0.666666666666667,0.571428571428571,1
"9100",4550,67,4,0.785398163397448,4,4,0
"9101",4551,67,4,0.785398163397448,0.666666666666667,0.666666666666667,1
"9102",4551,67,4,0.785398163397448,4,4,0
"9103",4552,67,4,0.785398163397448,0.666666666666667,0.8,1
"9104",4552,67,4,0.785398163397448,4,4,0
"9105",4553,67,4,0.785398163397448,0.666666666666667,1,1
"9106",4553,67,4,0.785398163397448,4,4,0
"9107",4554,67,4,0.785398163397448,0.666666666666667,1.33333333333333,1
"9108",4554,67,4,0.785398163397448,4,4,0
"9109",4555,67,4,0.785398163397448,0.8,0.5,1
"9110",4555,67,4,0.785398163397448,4,4,0
"9111",4556,67,4,0.785398163397448,0.8,0.571428571428571,1
"9112",4556,67,4,0.785398163397448,4,4,0
"9113",4557,67,4,0.785398163397448,0.8,0.666666666666667,1
"9114",4557,67,4,0.785398163397448,4,4,0
"9115",4558,67,4,0.785398163397448,0.8,0.8,1
"9116",4558,67,4,0.785398163397448,4,4,0
"9117",4559,67,4,0.785398163397448,0.8,1,1
"9118",4559,67,4,0.785398163397448,4,4,0
"9119",4560,67,4,0.785398163397448,0.8,1.33333333333333,1
"9120",4560,67,4,0.785398163397448,4,4,0
"9121",4561,67,4,0.785398163397448,1,0.5,1
"9122",4561,67,4,0.785398163397448,4,4,0
"9123",4562,67,4,0.785398163397448,1,0.571428571428571,1
"9124",4562,67,4,0.785398163397448,4,4,0
"9125",4563,67,4,0.785398163397448,1,0.666666666666667,1
"9126",4563,67,4,0.785398163397448,4,4,0
"9127",4564,67,4,0.785398163397448,1,0.8,1
"9128",4564,67,4,0.785398163397448,4,4,0
"9129",4565,67,4,0.785398163397448,1,1,1
"9130",4565,67,4,0.785398163397448,4,4,0
"9131",4566,67,4,0.785398163397448,1,1.33333333333333,1
"9132",4566,67,4,0.785398163397448,4,4,0
"9133",4567,67,4,0.785398163397448,1.33333333333333,0.5,1
"9134",4567,67,4,0.785398163397448,4,4,0
"9135",4568,67,4,0.785398163397448,1.33333333333333,0.571428571428571,1
"9136",4568,67,4,0.785398163397448,4,4,0
"9137",4569,67,4,0.785398163397448,1.33333333333333,0.666666666666667,1
"9138",4569,67,4,0.785398163397448,4,4,0
"9139",4570,67,4,0.785398163397448,1.33333333333333,0.8,1
"9140",4570,67,4,0.785398163397448,4,4,0
"9141",4571,67,4,0.785398163397448,1.33333333333333,1,1
"9142",4571,67,4,0.785398163397448,4,4,0
"9143",4572,67,4,0.785398163397448,1.33333333333333,1.33333333333333,1
"9144",4572,67,4,0.785398163397448,4,4,0
"9145",4573,100,4,0.785398163397448,0.5,0.5,1
"9146",4573,100,4,0.785398163397448,4,4,0
"9147",4574,100,4,0.785398163397448,0.5,0.571428571428571,1
"9148",4574,100,4,0.785398163397448,4,4,0
"9149",4575,100,4,0.785398163397448,0.5,0.666666666666667,1
"9150",4575,100,4,0.785398163397448,4,4,0
"9151",4576,100,4,0.785398163397448,0.5,0.8,1
"9152",4576,100,4,0.785398163397448,4,4,0
"9153",4577,100,4,0.785398163397448,0.5,1,1
"9154",4577,100,4,0.785398163397448,4,4,0
"9155",4578,100,4,0.785398163397448,0.5,1.33333333333333,1
"9156",4578,100,4,0.785398163397448,4,4,0
"9157",4579,100,4,0.785398163397448,0.571428571428571,0.5,1
"9158",4579,100,4,0.785398163397448,4,4,0
"9159",4580,100,4,0.785398163397448,0.571428571428571,0.571428571428571,1
"9160",4580,100,4,0.785398163397448,4,4,0
"9161",4581,100,4,0.785398163397448,0.571428571428571,0.666666666666667,1
"9162",4581,100,4,0.785398163397448,4,4,0
"9163",4582,100,4,0.785398163397448,0.571428571428571,0.8,1
"9164",4582,100,4,0.785398163397448,4,4,0
"9165",4583,100,4,0.785398163397448,0.571428571428571,1,1
"9166",4583,100,4,0.785398163397448,4,4,0
"9167",4584,100,4,0.785398163397448,0.571428571428571,1.33333333333333,1
"9168",4584,100,4,0.785398163397448,4,4,0
"9169",4585,100,4,0.785398163397448,0.666666666666667,0.5,1
"9170",4585,100,4,0.785398163397448,4,4,0
"9171",4586,100,4,0.785398163397448,0.666666666666667,0.571428571428571,1
"9172",4586,100,4,0.785398163397448,4,4,0
"9173",4587,100,4,0.785398163397448,0.666666666666667,0.666666666666667,1
"9174",4587,100,4,0.785398163397448,4,4,0
"9175",4588,100,4,0.785398163397448,0.666666666666667,0.8,1
"9176",4588,100,4,0.785398163397448,4,4,0
"9177",4589,100,4,0.785398163397448,0.666666666666667,1,1
"9178",4589,100,4,0.785398163397448,4,4,0
"9179",4590,100,4,0.785398163397448,0.666666666666667,1.33333333333333,1
"9180",4590,100,4,0.785398163397448,4,4,0
"9181",4591,100,4,0.785398163397448,0.8,0.5,1
"9182",4591,100,4,0.785398163397448,4,4,0
"9183",4592,100,4,0.785398163397448,0.8,0.571428571428571,1
"9184",4592,100,4,0.785398163397448,4,4,0
"9185",4593,100,4,0.785398163397448,0.8,0.666666666666667,1
"9186",4593,100,4,0.785398163397448,4,4,0
"9187",4594,100,4,0.785398163397448,0.8,0.8,1
"9188",4594,100,4,0.785398163397448,4,4,0
"9189",4595,100,4,0.785398163397448,0.8,1,1
"9190",4595,100,4,0.785398163397448,4,4,0
"9191",4596,100,4,0.785398163397448,0.8,1.33333333333333,1
"9192",4596,100,4,0.785398163397448,4,4,0
"9193",4597,100,4,0.785398163397448,1,0.5,1
"9194",4597,100,4,0.785398163397448,4,4,0
"9195",4598,100,4,0.785398163397448,1,0.571428571428571,1
"9196",4598,100,4,0.785398163397448,4,4,0
"9197",4599,100,4,0.785398163397448,1,0.666666666666667,1
"9198",4599,100,4,0.785398163397448,4,4,0
"9199",4600,100,4,0.785398163397448,1,0.8,1
"9200",4600,100,4,0.785398163397448,4,4,0
"9201",4601,100,4,0.785398163397448,1,1,1
"9202",4601,100,4,0.785398163397448,4,4,0
"9203",4602,100,4,0.785398163397448,1,1.33333333333333,1
"9204",4602,100,4,0.785398163397448,4,4,0
"9205",4603,100,4,0.785398163397448,1.33333333333333,0.5,1
"9206",4603,100,4,0.785398163397448,4,4,0
"9207",4604,100,4,0.785398163397448,1.33333333333333,0.571428571428571,1
"9208",4604,100,4,0.785398163397448,4,4,0
"9209",4605,100,4,0.785398163397448,1.33333333333333,0.666666666666667,1
"9210",4605,100,4,0.785398163397448,4,4,0
"9211",4606,100,4,0.785398163397448,1.33333333333333,0.8,1
"9212",4606,100,4,0.785398163397448,4,4,0
"9213",4607,100,4,0.785398163397448,1.33333333333333,1,1
"9214",4607,100,4,0.785398163397448,4,4,0
"9215",4608,100,4,0.785398163397448,1.33333333333333,1.33333333333333,1
"9216",4608,100,4,0.785398163397448,4,4,0
"9217",4609,133,4,0.785398163397448,0.5,0.5,1
"9218",4609,133,4,0.785398163397448,4,4,0
"9219",4610,133,4,0.785398163397448,0.5,0.571428571428571,1
"9220",4610,133,4,0.785398163397448,4,4,0
"9221",4611,133,4,0.785398163397448,0.5,0.666666666666667,1
"9222",4611,133,4,0.785398163397448,4,4,0
"9223",4612,133,4,0.785398163397448,0.5,0.8,1
"9224",4612,133,4,0.785398163397448,4,4,0
"9225",4613,133,4,0.785398163397448,0.5,1,1
"9226",4613,133,4,0.785398163397448,4,4,0
"9227",4614,133,4,0.785398163397448,0.5,1.33333333333333,1
"9228",4614,133,4,0.785398163397448,4,4,0
"9229",4615,133,4,0.785398163397448,0.571428571428571,0.5,1
"9230",4615,133,4,0.785398163397448,4,4,0
"9231",4616,133,4,0.785398163397448,0.571428571428571,0.571428571428571,1
"9232",4616,133,4,0.785398163397448,4,4,0
"9233",4617,133,4,0.785398163397448,0.571428571428571,0.666666666666667,1
"9234",4617,133,4,0.785398163397448,4,4,0
"9235",4618,133,4,0.785398163397448,0.571428571428571,0.8,1
"9236",4618,133,4,0.785398163397448,4,4,0
"9237",4619,133,4,0.785398163397448,0.571428571428571,1,1
"9238",4619,133,4,0.785398163397448,4,4,0
"9239",4620,133,4,0.785398163397448,0.571428571428571,1.33333333333333,1
"9240",4620,133,4,0.785398163397448,4,4,0
"9241",4621,133,4,0.785398163397448,0.666666666666667,0.5,1
"9242",4621,133,4,0.785398163397448,4,4,0
"9243",4622,133,4,0.785398163397448,0.666666666666667,0.571428571428571,1
"9244",4622,133,4,0.785398163397448,4,4,0
"9245",4623,133,4,0.785398163397448,0.666666666666667,0.666666666666667,1
"9246",4623,133,4,0.785398163397448,4,4,0
"9247",4624,133,4,0.785398163397448,0.666666666666667,0.8,1
"9248",4624,133,4,0.785398163397448,4,4,0
"9249",4625,133,4,0.785398163397448,0.666666666666667,1,1
"9250",4625,133,4,0.785398163397448,4,4,0
"9251",4626,133,4,0.785398163397448,0.666666666666667,1.33333333333333,1
"9252",4626,133,4,0.785398163397448,4,4,0
"9253",4627,133,4,0.785398163397448,0.8,0.5,1
"9254",4627,133,4,0.785398163397448,4,4,0
"9255",4628,133,4,0.785398163397448,0.8,0.571428571428571,1
"9256",4628,133,4,0.785398163397448,4,4,0
"9257",4629,133,4,0.785398163397448,0.8,0.666666666666667,1
"9258",4629,133,4,0.785398163397448,4,4,0
"9259",4630,133,4,0.785398163397448,0.8,0.8,1
"9260",4630,133,4,0.785398163397448,4,4,0
"9261",4631,133,4,0.785398163397448,0.8,1,1
"9262",4631,133,4,0.785398163397448,4,4,0
"9263",4632,133,4,0.785398163397448,0.8,1.33333333333333,1
"9264",4632,133,4,0.785398163397448,4,4,0
"9265",4633,133,4,0.785398163397448,1,0.5,1
"9266",4633,133,4,0.785398163397448,4,4,0
"9267",4634,133,4,0.785398163397448,1,0.571428571428571,1
"9268",4634,133,4,0.785398163397448,4,4,0
"9269",4635,133,4,0.785398163397448,1,0.666666666666667,1
"9270",4635,133,4,0.785398163397448,4,4,0
"9271",4636,133,4,0.785398163397448,1,0.8,1
"9272",4636,133,4,0.785398163397448,4,4,0
"9273",4637,133,4,0.785398163397448,1,1,1
"9274",4637,133,4,0.785398163397448,4,4,0
"9275",4638,133,4,0.785398163397448,1,1.33333333333333,1
"9276",4638,133,4,0.785398163397448,4,4,0
"9277",4639,133,4,0.785398163397448,1.33333333333333,0.5,1
"9278",4639,133,4,0.785398163397448,4,4,0
"9279",4640,133,4,0.785398163397448,1.33333333333333,0.571428571428571,1
"9280",4640,133,4,0.785398163397448,4,4,0
"9281",4641,133,4,0.785398163397448,1.33333333333333,0.666666666666667,1
"9282",4641,133,4,0.785398163397448,4,4,0
"9283",4642,133,4,0.785398163397448,1.33333333333333,0.8,1
"9284",4642,133,4,0.785398163397448,4,4,0
"9285",4643,133,4,0.785398163397448,1.33333333333333,1,1
"9286",4643,133,4,0.785398163397448,4,4,0
"9287",4644,133,4,0.785398163397448,1.33333333333333,1.33333333333333,1
"9288",4644,133,4,0.785398163397448,4,4,0
"9289",4645,167,4,0.785398163397448,0.5,0.5,1
"9290",4645,167,4,0.785398163397448,4,4,0
"9291",4646,167,4,0.785398163397448,0.5,0.571428571428571,1
"9292",4646,167,4,0.785398163397448,4,4,0
"9293",4647,167,4,0.785398163397448,0.5,0.666666666666667,1
"9294",4647,167,4,0.785398163397448,4,4,0
"9295",4648,167,4,0.785398163397448,0.5,0.8,1
"9296",4648,167,4,0.785398163397448,4,4,0
"9297",4649,167,4,0.785398163397448,0.5,1,1
"9298",4649,167,4,0.785398163397448,4,4,0
"9299",4650,167,4,0.785398163397448,0.5,1.33333333333333,1
"9300",4650,167,4,0.785398163397448,4,4,0
"9301",4651,167,4,0.785398163397448,0.571428571428571,0.5,1
"9302",4651,167,4,0.785398163397448,4,4,0
"9303",4652,167,4,0.785398163397448,0.571428571428571,0.571428571428571,1
"9304",4652,167,4,0.785398163397448,4,4,0
"9305",4653,167,4,0.785398163397448,0.571428571428571,0.666666666666667,1
"9306",4653,167,4,0.785398163397448,4,4,0
"9307",4654,167,4,0.785398163397448,0.571428571428571,0.8,1
"9308",4654,167,4,0.785398163397448,4,4,0
"9309",4655,167,4,0.785398163397448,0.571428571428571,1,1
"9310",4655,167,4,0.785398163397448,4,4,0
"9311",4656,167,4,0.785398163397448,0.571428571428571,1.33333333333333,1
"9312",4656,167,4,0.785398163397448,4,4,0
"9313",4657,167,4,0.785398163397448,0.666666666666667,0.5,1
"9314",4657,167,4,0.785398163397448,4,4,0
"9315",4658,167,4,0.785398163397448,0.666666666666667,0.571428571428571,1
"9316",4658,167,4,0.785398163397448,4,4,0
"9317",4659,167,4,0.785398163397448,0.666666666666667,0.666666666666667,1
"9318",4659,167,4,0.785398163397448,4,4,0
"9319",4660,167,4,0.785398163397448,0.666666666666667,0.8,1
"9320",4660,167,4,0.785398163397448,4,4,0
"9321",4661,167,4,0.785398163397448,0.666666666666667,1,1
"9322",4661,167,4,0.785398163397448,4,4,0
"9323",4662,167,4,0.785398163397448,0.666666666666667,1.33333333333333,1
"9324",4662,167,4,0.785398163397448,4,4,0
"9325",4663,167,4,0.785398163397448,0.8,0.5,1
"9326",4663,167,4,0.785398163397448,4,4,0
"9327",4664,167,4,0.785398163397448,0.8,0.571428571428571,1
"9328",4664,167,4,0.785398163397448,4,4,0
"9329",4665,167,4,0.785398163397448,0.8,0.666666666666667,1
"9330",4665,167,4,0.785398163397448,4,4,0
"9331",4666,167,4,0.785398163397448,0.8,0.8,1
"9332",4666,167,4,0.785398163397448,4,4,0
"9333",4667,167,4,0.785398163397448,0.8,1,1
"9334",4667,167,4,0.785398163397448,4,4,0
"9335",4668,167,4,0.785398163397448,0.8,1.33333333333333,1
"9336",4668,167,4,0.785398163397448,4,4,0
"9337",4669,167,4,0.785398163397448,1,0.5,1
"9338",4669,167,4,0.785398163397448,4,4,0
"9339",4670,167,4,0.785398163397448,1,0.571428571428571,1
"9340",4670,167,4,0.785398163397448,4,4,0
"9341",4671,167,4,0.785398163397448,1,0.666666666666667,1
"9342",4671,167,4,0.785398163397448,4,4,0
"9343",4672,167,4,0.785398163397448,1,0.8,1
"9344",4672,167,4,0.785398163397448,4,4,0
"9345",4673,167,4,0.785398163397448,1,1,1
"9346",4673,167,4,0.785398163397448,4,4,0
"9347",4674,167,4,0.785398163397448,1,1.33333333333333,1
"9348",4674,167,4,0.785398163397448,4,4,0
"9349",4675,167,4,0.785398163397448,1.33333333333333,0.5,1
"9350",4675,167,4,0.785398163397448,4,4,0
"9351",4676,167,4,0.785398163397448,1.33333333333333,0.571428571428571,1
"9352",4676,167,4,0.785398163397448,4,4,0
"9353",4677,167,4,0.785398163397448,1.33333333333333,0.666666666666667,1
"9354",4677,167,4,0.785398163397448,4,4,0
"9355",4678,167,4,0.785398163397448,1.33333333333333,0.8,1
"9356",4678,167,4,0.785398163397448,4,4,0
"9357",4679,167,4,0.785398163397448,1.33333333333333,1,1
"9358",4679,167,4,0.785398163397448,4,4,0
"9359",4680,167,4,0.785398163397448,1.33333333333333,1.33333333333333,1
"9360",4680,167,4,0.785398163397448,4,4,0
"9361",4681,33,4,1.5707963267949,0.5,0.5,1
"9362",4681,33,4,1.5707963267949,4,4,0
"9363",4682,33,4,1.5707963267949,0.5,0.571428571428571,1
"9364",4682,33,4,1.5707963267949,4,4,0
"9365",4683,33,4,1.5707963267949,0.5,0.666666666666667,1
"9366",4683,33,4,1.5707963267949,4,4,0
"9367",4684,33,4,1.5707963267949,0.5,0.8,1
"9368",4684,33,4,1.5707963267949,4,4,0
"9369",4685,33,4,1.5707963267949,0.5,1,1
"9370",4685,33,4,1.5707963267949,4,4,0
"9371",4686,33,4,1.5707963267949,0.5,1.33333333333333,1
"9372",4686,33,4,1.5707963267949,4,4,0
"9373",4687,33,4,1.5707963267949,0.571428571428571,0.5,1
"9374",4687,33,4,1.5707963267949,4,4,0
"9375",4688,33,4,1.5707963267949,0.571428571428571,0.571428571428571,1
"9376",4688,33,4,1.5707963267949,4,4,0
"9377",4689,33,4,1.5707963267949,0.571428571428571,0.666666666666667,1
"9378",4689,33,4,1.5707963267949,4,4,0
"9379",4690,33,4,1.5707963267949,0.571428571428571,0.8,1
"9380",4690,33,4,1.5707963267949,4,4,0
"9381",4691,33,4,1.5707963267949,0.571428571428571,1,1
"9382",4691,33,4,1.5707963267949,4,4,0
"9383",4692,33,4,1.5707963267949,0.571428571428571,1.33333333333333,1
"9384",4692,33,4,1.5707963267949,4,4,0
"9385",4693,33,4,1.5707963267949,0.666666666666667,0.5,1
"9386",4693,33,4,1.5707963267949,4,4,0
"9387",4694,33,4,1.5707963267949,0.666666666666667,0.571428571428571,1
"9388",4694,33,4,1.5707963267949,4,4,0
"9389",4695,33,4,1.5707963267949,0.666666666666667,0.666666666666667,1
"9390",4695,33,4,1.5707963267949,4,4,0
"9391",4696,33,4,1.5707963267949,0.666666666666667,0.8,1
"9392",4696,33,4,1.5707963267949,4,4,0
"9393",4697,33,4,1.5707963267949,0.666666666666667,1,1
"9394",4697,33,4,1.5707963267949,4,4,0
"9395",4698,33,4,1.5707963267949,0.666666666666667,1.33333333333333,1
"9396",4698,33,4,1.5707963267949,4,4,0
"9397",4699,33,4,1.5707963267949,0.8,0.5,1
"9398",4699,33,4,1.5707963267949,4,4,0
"9399",4700,33,4,1.5707963267949,0.8,0.571428571428571,1
"9400",4700,33,4,1.5707963267949,4,4,0
"9401",4701,33,4,1.5707963267949,0.8,0.666666666666667,1
