"","ID","n","ar_order","ma_order","ar_mag","ma_mag","signal"
"2761",2761,500,0,0,0,0,0
"2762",2762,500,0,0,0,0,0
"2763",2763,500,0,0,0,0,0
"2764",2764,500,0,0,0,0,0
"2765",2765,500,0,0,0,0,0
"2766",2766,500,0,0,0,0,0
"2767",2767,500,0,0,0,0,0
"2768",2768,500,0,0,0,0,0
"2769",2769,500,0,0,0,0,0
"2770",2770,500,0,0,0,0,0
"2771",2771,500,0,0,0,0,0
"2772",2772,500,0,0,0,0,0
"2773",2773,500,0,1,0,0.8,1
"2774",2774,500,0,1,0,0.6,1
"2775",2775,500,0,1,0,0.7,1
"2776",2776,500,0,1,0,0.7,1
"2777",2777,500,0,1,0,0.5,1
"2778",2778,500,0,1,0,0.6,1
"2779",2779,500,0,1,0,0.7,1
"2780",2780,500,0,1,0,0.9,1
"2781",2781,500,0,1,0,0.8,1
"2782",2782,500,0,1,0,0.3,1
"2783",2783,500,0,1,0,0.7,1
"2784",2784,500,0,1,0,0.9,1
"2785",2785,500,0,1,0,0.5,1
"2786",2786,500,0,1,0,0.3,1
"2787",2787,500,0,1,0,0.9,1
"2788",2788,500,0,1,0,0.9,1
"2789",2789,500,0,1,0,0.3,1
"2790",2790,500,0,1,0,0.3,1
"2791",2791,500,0,1,0,0.9,1
"2792",2792,500,0,1,0,0.8,1
"2793",2793,500,0,1,0,0.9,1
"2794",2794,500,0,1,0,0.5,1
"2795",2795,500,0,1,0,0.3,1
"2796",2796,500,0,1,0,0.9,1
"2797",2797,500,0,1,0,0.7,1
"2798",2798,500,0,1,0,0.7,1
"2799",2799,500,0,1,0,0.8,1
"2800",2800,500,0,1,0,0.9,1
"2801",2801,500,0,1,0,0.7,1
"2802",2802,500,0,1,0,0.5,1
"2803",2803,500,0,1,0,0.3,1
"2804",2804,500,0,1,0,0.8,1
"2805",2805,500,0,1,0,0.8,1
"2806",2806,500,0,1,0,0.6,1
"2807",2807,500,0,1,0,0.5,1
"2808",2808,500,0,1,0,0.6,1
"2809",2809,500,1,0,0.5,0.6,1
"2810",2810,500,1,0,0.5,0.6,1
"2811",2811,500,1,0,0.6,0.6,1
"2812",2812,500,1,0,0.3,0.6,1
"2813",2813,500,1,0,0.7,0.6,1
"2814",2814,500,1,0,0.7,0.6,1
"2815",2815,500,1,0,0.8,0.6,1
"2816",2816,500,1,0,0.8,0.6,1
"2817",2817,500,1,0,0.5,0.6,1
"2818",2818,500,1,0,0.8,0.6,1
"2819",2819,500,1,0,0.5,0.6,1
"2820",2820,500,1,0,0.3,0.6,1
"2821",2821,500,1,0,0.3,0.6,1
"2822",2822,500,1,0,0.6,0.6,1
"2823",2823,500,1,0,0.5,0.6,1
"2824",2824,500,1,0,0.3,0.6,1
"2825",2825,500,1,0,0.6,0.6,1
"2826",2826,500,1,0,0.6,0.6,1
"2827",2827,500,1,0,0.5,0.6,1
"2828",2828,500,1,0,0.8,0.6,1
"2829",2829,500,1,0,0.7,0.6,1
"2830",2830,500,1,0,0.9,0.6,1
"2831",2831,500,1,0,0.6,0.6,1
"2832",2832,500,1,0,0.5,0.6,1
"2833",2833,500,1,0,0.9,0.6,1
"2834",2834,500,1,0,0.7,0.6,1
"2835",2835,500,1,0,0.3,0.6,1
"2836",2836,500,1,0,0.7,0.6,1
"2837",2837,500,1,0,0.7,0.6,1
"2838",2838,500,1,0,0.8,0.6,1
"2839",2839,500,1,0,0.6,0.6,1
"2840",2840,500,1,0,0.3,0.6,1
"2841",2841,500,1,0,0.3,0.6,1
"2842",2842,500,1,0,0.8,0.6,1
"2843",2843,500,1,0,0.8,0.6,1
"2844",2844,500,1,0,0.9,0.6,1
"2845",2845,500,1,1,0.9,0.3,1
"2846",2846,500,1,1,0.7,0.8,1
"2847",2847,500,1,1,0.8,0.3,1
"2848",2848,500,1,1,0.6,0.5,1
"2849",2849,500,1,1,0.9,0.5,1
"2850",2850,500,1,1,0.9,0.5,1
"2851",2851,500,1,1,0.3,0.7,1
"2852",2852,500,1,1,0.8,0.9,1
"2853",2853,500,1,1,0.9,0.3,1
"2854",2854,500,1,1,0.9,0.5,1
"2855",2855,500,1,1,0.8,0.9,1
"2856",2856,500,1,1,0.6,0.5,1
"2857",2857,500,1,1,0.3,0.3,1
"2858",2858,500,1,1,0.6,0.3,1
"2859",2859,500,1,1,0.6,0.8,1
"2860",2860,500,1,1,0.5,0.5,1
"2861",2861,500,1,1,0.8,0.9,1
"2862",2862,500,1,1,0.3,0.6,1
"2863",2863,500,1,1,0.6,0.5,1
"2864",2864,500,1,1,0.9,0.8,1
"2865",2865,500,1,1,0.5,0.5,1
"2866",2866,500,1,1,0.7,0.9,1
"2867",2867,500,1,1,0.5,0.8,1
"2868",2868,500,1,1,0.5,0.3,1
"2869",2869,500,1,1,0.8,0.7,1
"2870",2870,500,1,1,0.5,0.7,1
"2871",2871,500,1,1,0.6,0.3,1
"2872",2872,500,1,1,0.5,0.9,1
"2873",2873,500,1,1,0.3,0.6,1
"2874",2874,500,1,1,0.3,0.8,1
"2875",2875,500,1,1,0.9,0.8,1
"2876",2876,500,1,1,0.3,0.7,1
"2877",2877,500,1,1,0.7,0.9,1
"2878",2878,500,1,1,0.5,0.5,1
"2879",2879,500,1,1,0.6,0.5,1
"2880",2880,500,1,1,0.8,0.3,1
"2881",2881,100,0,0,0,0,0
"2882",2882,100,0,0,0,0,0
"2883",2883,100,0,0,0,0,0
"2884",2884,100,0,0,0,0,0
"2885",2885,100,0,0,0,0,0
"2886",2886,100,0,0,0,0,0
"2887",2887,100,0,0,0,0,0
"2888",2888,100,0,0,0,0,0
"2889",2889,100,0,0,0,0,0
"2890",2890,100,0,0,0,0,0
"2891",2891,100,0,0,0,0,0
"2892",2892,100,0,0,0,0,0
"2893",2893,100,0,0,0,0,0
"2894",2894,100,0,0,0,0,0
"2895",2895,100,0,0,0,0,0
"2896",2896,100,0,0,0,0,0
"2897",2897,100,0,0,0,0,0
"2898",2898,100,0,0,0,0,0
"2899",2899,100,0,0,0,0,0
"2900",2900,100,0,0,0,0,0
"2901",2901,100,0,0,0,0,0
"2902",2902,100,0,0,0,0,0
"2903",2903,100,0,0,0,0,0
"2904",2904,100,0,0,0,0,0
"2905",2905,100,0,0,0,0,0
"2906",2906,100,0,0,0,0,0
"2907",2907,100,0,0,0,0,0
"2908",2908,100,0,0,0,0,0
"2909",2909,100,0,0,0,0,0
"2910",2910,100,0,0,0,0,0
"2911",2911,100,0,0,0,0,0
"2912",2912,100,0,0,0,0,0
"2913",2913,100,0,0,0,0,0
"2914",2914,100,0,0,0,0,0
"2915",2915,100,0,0,0,0,0
"2916",2916,100,0,0,0,0,0
"2917",2917,100,0,1,0,0.9,1
"2918",2918,100,0,1,0,0.7,1
"2919",2919,100,0,1,0,0.8,1
"2920",2920,100,0,1,0,0.9,1
"2921",2921,100,0,1,0,0.3,1
"2922",2922,100,0,1,0,0.5,1
"2923",2923,100,0,1,0,0.6,1
"2924",2924,100,0,1,0,0.6,1
"2925",2925,100,0,1,0,0.6,1
"2926",2926,100,0,1,0,0.3,1
"2927",2927,100,0,1,0,0.9,1
"2928",2928,100,0,1,0,0.8,1
"2929",2929,100,0,1,0,0.3,1
"2930",2930,100,0,1,0,0.3,1
"2931",2931,100,0,1,0,0.9,1
"2932",2932,100,0,1,0,0.6,1
"2933",2933,100,0,1,0,0.6,1
"2934",2934,100,0,1,0,0.8,1
"2935",2935,100,0,1,0,0.7,1
"2936",2936,100,0,1,0,0.6,1
"2937",2937,100,0,1,0,0.3,1
"2938",2938,100,0,1,0,0.5,1
"2939",2939,100,0,1,0,0.9,1
"2940",2940,100,0,1,0,0.9,1
"2941",2941,100,0,1,0,0.5,1
"2942",2942,100,0,1,0,0.8,1
"2943",2943,100,0,1,0,0.6,1
"2944",2944,100,0,1,0,0.7,1
"2945",2945,100,0,1,0,0.7,1
"2946",2946,100,0,1,0,0.5,1
"2947",2947,100,0,1,0,0.8,1
"2948",2948,100,0,1,0,0.7,1
"2949",2949,100,0,1,0,0.8,1
"2950",2950,100,0,1,0,0.3,1
"2951",2951,100,0,1,0,0.8,1
"2952",2952,100,0,1,0,0.9,1
"2953",2953,100,1,0,0.7,0.9,1
"2954",2954,100,1,0,0.6,0.9,1
"2955",2955,100,1,0,0.3,0.9,1
"2956",2956,100,1,0,0.8,0.9,1
"2957",2957,100,1,0,0.7,0.9,1
"2958",2958,100,1,0,0.3,0.9,1
"2959",2959,100,1,0,0.5,0.9,1
"2960",2960,100,1,0,0.7,0.9,1
"2961",2961,100,1,0,0.7,0.9,1
"2962",2962,100,1,0,0.6,0.9,1
"2963",2963,100,1,0,0.8,0.9,1
"2964",2964,100,1,0,0.7,0.9,1
"2965",2965,100,1,0,0.8,0.9,1
"2966",2966,100,1,0,0.3,0.9,1
"2967",2967,100,1,0,0.6,0.9,1
"2968",2968,100,1,0,0.8,0.9,1
"2969",2969,100,1,0,0.6,0.9,1
"2970",2970,100,1,0,0.8,0.9,1
"2971",2971,100,1,0,0.3,0.9,1
"2972",2972,100,1,0,0.7,0.9,1
"2973",2973,100,1,0,0.7,0.9,1
"2974",2974,100,1,0,0.5,0.9,1
"2975",2975,100,1,0,0.3,0.9,1
"2976",2976,100,1,0,0.6,0.9,1
"2977",2977,100,1,0,0.6,0.9,1
"2978",2978,100,1,0,0.7,0.9,1
"2979",2979,100,1,0,0.6,0.9,1
"2980",2980,100,1,0,0.7,0.9,1
"2981",2981,100,1,0,0.3,0.9,1
"2982",2982,100,1,0,0.3,0.9,1
"2983",2983,100,1,0,0.5,0.9,1
"2984",2984,100,1,0,0.8,0.9,1
"2985",2985,100,1,0,0.9,0.9,1
"2986",2986,100,1,0,0.8,0.9,1
"2987",2987,100,1,0,0.8,0.9,1
"2988",2988,100,1,0,0.7,0.9,1
"2989",2989,100,1,1,0.5,0.9,1
"2990",2990,100,1,1,0.3,0.3,1
"2991",2991,100,1,1,0.3,0.3,1
"2992",2992,100,1,1,0.3,0.9,1
"2993",2993,100,1,1,0.9,0.9,1
"2994",2994,100,1,1,0.3,0.5,1
"2995",2995,100,1,1,0.3,0.8,1
"2996",2996,100,1,1,0.5,0.7,1
"2997",2997,100,1,1,0.5,0.8,1
"2998",2998,100,1,1,0.5,0.3,1
"2999",2999,100,1,1,0.6,0.8,1
"3000",3000,100,1,1,0.6,0.8,1
"3001",3001,100,1,1,0.6,0.5,1
"3002",3002,100,1,1,0.6,0.3,1
"3003",3003,100,1,1,0.7,0.3,1
"3004",3004,100,1,1,0.6,0.5,1
"3005",3005,100,1,1,0.8,0.8,1
"3006",3006,100,1,1,0.6,0.9,1
"3007",3007,100,1,1,0.8,0.6,1
"3008",3008,100,1,1,0.9,0.6,1
"3009",3009,100,1,1,0.8,0.8,1
"3010",3010,100,1,1,0.7,0.9,1
"3011",3011,100,1,1,0.3,0.6,1
"3012",3012,100,1,1,0.9,0.6,1
"3013",3013,100,1,1,0.3,0.6,1
"3014",3014,100,1,1,0.5,0.5,1
"3015",3015,100,1,1,0.8,0.7,1
"3016",3016,100,1,1,0.8,0.7,1
"3017",3017,100,1,1,0.5,0.5,1
"3018",3018,100,1,1,0.8,0.6,1
"3019",3019,100,1,1,0.7,0.5,1
"3020",3020,100,1,1,0.9,0.6,1
"3021",3021,100,1,1,0.6,0.3,1
"3022",3022,100,1,1,0.9,0.9,1
"3023",3023,100,1,1,0.7,0.6,1
"3024",3024,100,1,1,0.6,0.9,1
"3025",3025,200,0,0,0,0,0
"3026",3026,200,0,0,0,0,0
"3027",3027,200,0,0,0,0,0
"3028",3028,200,0,0,0,0,0
"3029",3029,200,0,0,0,0,0
"3030",3030,200,0,0,0,0,0
"3031",3031,200,0,0,0,0,0
"3032",3032,200,0,0,0,0,0
"3033",3033,200,0,0,0,0,0
"3034",3034,200,0,0,0,0,0
"3035",3035,200,0,0,0,0,0
"3036",3036,200,0,0,0,0,0
"3037",3037,200,0,0,0,0,0
"3038",3038,200,0,0,0,0,0
"3039",3039,200,0,0,0,0,0
"3040",3040,200,0,0,0,0,0
"3041",3041,200,0,0,0,0,0
"3042",3042,200,0,0,0,0,0
"3043",3043,200,0,0,0,0,0
"3044",3044,200,0,0,0,0,0
"3045",3045,200,0,0,0,0,0
"3046",3046,200,0,0,0,0,0
"3047",3047,200,0,0,0,0,0
"3048",3048,200,0,0,0,0,0
"3049",3049,200,0,0,0,0,0
"3050",3050,200,0,0,0,0,0
"3051",3051,200,0,0,0,0,0
"3052",3052,200,0,0,0,0,0
"3053",3053,200,0,0,0,0,0
"3054",3054,200,0,0,0,0,0
"3055",3055,200,0,0,0,0,0
"3056",3056,200,0,0,0,0,0
"3057",3057,200,0,0,0,0,0
"3058",3058,200,0,0,0,0,0
"3059",3059,200,0,0,0,0,0
"3060",3060,200,0,0,0,0,0
"3061",3061,200,0,1,0,0.3,1
"3062",3062,200,0,1,0,0.8,1
"3063",3063,200,0,1,0,0.8,1
"3064",3064,200,0,1,0,0.5,1
"3065",3065,200,0,1,0,0.9,1
"3066",3066,200,0,1,0,0.8,1
"3067",3067,200,0,1,0,0.7,1
"3068",3068,200,0,1,0,0.3,1
"3069",3069,200,0,1,0,0.8,1
"3070",3070,200,0,1,0,0.3,1
"3071",3071,200,0,1,0,0.6,1
"3072",3072,200,0,1,0,0.3,1
"3073",3073,200,0,1,0,0.9,1
"3074",3074,200,0,1,0,0.7,1
"3075",3075,200,0,1,0,0.7,1
"3076",3076,200,0,1,0,0.6,1
"3077",3077,200,0,1,0,0.3,1
"3078",3078,200,0,1,0,0.5,1
"3079",3079,200,0,1,0,0.9,1
"3080",3080,200,0,1,0,0.6,1
"3081",3081,200,0,1,0,0.6,1
"3082",3082,200,0,1,0,0.9,1
"3083",3083,200,0,1,0,0.9,1
"3084",3084,200,0,1,0,0.7,1
"3085",3085,200,0,1,0,0.7,1
"3086",3086,200,0,1,0,0.3,1
"3087",3087,200,0,1,0,0.9,1
"3088",3088,200,0,1,0,0.8,1
"3089",3089,200,0,1,0,0.3,1
"3090",3090,200,0,1,0,0.6,1
"3091",3091,200,0,1,0,0.7,1
"3092",3092,200,0,1,0,0.6,1
"3093",3093,200,0,1,0,0.7,1
"3094",3094,200,0,1,0,0.6,1
"3095",3095,200,0,1,0,0.8,1
"3096",3096,200,0,1,0,0.6,1
"3097",3097,200,1,0,0.8,0.6,1
"3098",3098,200,1,0,0.8,0.6,1
"3099",3099,200,1,0,0.9,0.6,1
"3100",3100,200,1,0,0.9,0.6,1
"3101",3101,200,1,0,0.6,0.6,1
"3102",3102,200,1,0,0.7,0.6,1
"3103",3103,200,1,0,0.3,0.6,1
"3104",3104,200,1,0,0.7,0.6,1
"3105",3105,200,1,0,0.7,0.6,1
"3106",3106,200,1,0,0.3,0.6,1
"3107",3107,200,1,0,0.5,0.6,1
"3108",3108,200,1,0,0.3,0.6,1
"3109",3109,200,1,0,0.5,0.6,1
"3110",3110,200,1,0,0.9,0.6,1
"3111",3111,200,1,0,0.5,0.6,1
"3112",3112,200,1,0,0.9,0.6,1
"3113",3113,200,1,0,0.8,0.6,1
"3114",3114,200,1,0,0.3,0.6,1
"3115",3115,200,1,0,0.8,0.6,1
"3116",3116,200,1,0,0.9,0.6,1
"3117",3117,200,1,0,0.5,0.6,1
"3118",3118,200,1,0,0.7,0.6,1
"3119",3119,200,1,0,0.9,0.6,1
"3120",3120,200,1,0,0.9,0.6,1
"3121",3121,200,1,0,0.6,0.6,1
"3122",3122,200,1,0,0.5,0.6,1
"3123",3123,200,1,0,0.3,0.6,1
"3124",3124,200,1,0,0.7,0.6,1
"3125",3125,200,1,0,0.3,0.6,1
"3126",3126,200,1,0,0.9,0.6,1
"3127",3127,200,1,0,0.3,0.6,1
"3128",3128,200,1,0,0.3,0.6,1
"3129",3129,200,1,0,0.8,0.6,1
"3130",3130,200,1,0,0.6,0.6,1
"3131",3131,200,1,0,0.8,0.6,1
"3132",3132,200,1,0,0.6,0.6,1
"3133",3133,200,1,1,0.9,0.6,1
"3134",3134,200,1,1,0.8,0.8,1
"3135",3135,200,1,1,0.3,0.9,1
"3136",3136,200,1,1,0.6,0.7,1
"3137",3137,200,1,1,0.5,0.6,1
"3138",3138,200,1,1,0.3,0.7,1
"3139",3139,200,1,1,0.8,0.9,1
"3140",3140,200,1,1,0.7,0.6,1
"3141",3141,200,1,1,0.9,0.7,1
"3142",3142,200,1,1,0.6,0.5,1
"3143",3143,200,1,1,0.5,0.9,1
"3144",3144,200,1,1,0.8,0.8,1
"3145",3145,200,1,1,0.3,0.7,1
"3146",3146,200,1,1,0.7,0.5,1
"3147",3147,200,1,1,0.6,0.8,1
"3148",3148,200,1,1,0.3,0.9,1
"3149",3149,200,1,1,0.8,0.7,1
"3150",3150,200,1,1,0.5,0.5,1
"3151",3151,200,1,1,0.3,0.5,1
"3152",3152,200,1,1,0.5,0.5,1
"3153",3153,200,1,1,0.8,0.9,1
"3154",3154,200,1,1,0.9,0.6,1
"3155",3155,200,1,1,0.3,0.6,1
"3156",3156,200,1,1,0.8,0.7,1
"3157",3157,200,1,1,0.7,0.8,1
"3158",3158,200,1,1,0.8,0.6,1
"3159",3159,200,1,1,0.5,0.6,1
"3160",3160,200,1,1,0.3,0.7,1
"3161",3161,200,1,1,0.7,0.3,1
"3162",3162,200,1,1,0.7,0.7,1
"3163",3163,200,1,1,0.7,0.9,1
"3164",3164,200,1,1,0.3,0.3,1
"3165",3165,200,1,1,0.9,0.3,1
"3166",3166,200,1,1,0.6,0.7,1
"3167",3167,200,1,1,0.5,0.6,1
"3168",3168,200,1,1,0.6,0.8,1
"3169",3169,300,0,0,0,0,0
"3170",3170,300,0,0,0,0,0
"3171",3171,300,0,0,0,0,0
"3172",3172,300,0,0,0,0,0
"3173",3173,300,0,0,0,0,0
"3174",3174,300,0,0,0,0,0
"3175",3175,300,0,0,0,0,0
"3176",3176,300,0,0,0,0,0
"3177",3177,300,0,0,0,0,0
"3178",3178,300,0,0,0,0,0
"3179",3179,300,0,0,0,0,0
"3180",3180,300,0,0,0,0,0
"3181",3181,300,0,0,0,0,0
"3182",3182,300,0,0,0,0,0
"3183",3183,300,0,0,0,0,0
"3184",3184,300,0,0,0,0,0
"3185",3185,300,0,0,0,0,0
"3186",3186,300,0,0,0,0,0
"3187",3187,300,0,0,0,0,0
"3188",3188,300,0,0,0,0,0
"3189",3189,300,0,0,0,0,0
"3190",3190,300,0,0,0,0,0
"3191",3191,300,0,0,0,0,0
"3192",3192,300,0,0,0,0,0
"3193",3193,300,0,0,0,0,0
"3194",3194,300,0,0,0,0,0
"3195",3195,300,0,0,0,0,0
"3196",3196,300,0,0,0,0,0
"3197",3197,300,0,0,0,0,0
"3198",3198,300,0,0,0,0,0
"3199",3199,300,0,0,0,0,0
"3200",3200,300,0,0,0,0,0
"3201",3201,300,0,0,0,0,0
"3202",3202,300,0,0,0,0,0
"3203",3203,300,0,0,0,0,0
"3204",3204,300,0,0,0,0,0
"3205",3205,300,0,1,0,0.6,1
"3206",3206,300,0,1,0,0.9,1
"3207",3207,300,0,1,0,0.6,1
"3208",3208,300,0,1,0,0.7,1
"3209",3209,300,0,1,0,0.3,1
"3210",3210,300,0,1,0,0.6,1
"3211",3211,300,0,1,0,0.8,1
"3212",3212,300,0,1,0,0.3,1
"3213",3213,300,0,1,0,0.8,1
"3214",3214,300,0,1,0,0.7,1
"3215",3215,300,0,1,0,0.7,1
"3216",3216,300,0,1,0,0.8,1
"3217",3217,300,0,1,0,0.6,1
"3218",3218,300,0,1,0,0.5,1
"3219",3219,300,0,1,0,0.9,1
"3220",3220,300,0,1,0,0.6,1
"3221",3221,300,0,1,0,0.5,1
"3222",3222,300,0,1,0,0.9,1
"3223",3223,300,0,1,0,0.8,1
"3224",3224,300,0,1,0,0.7,1
"3225",3225,300,0,1,0,0.6,1
"3226",3226,300,0,1,0,0.6,1
"3227",3227,300,0,1,0,0.9,1
"3228",3228,300,0,1,0,0.9,1
"3229",3229,300,0,1,0,0.8,1
"3230",3230,300,0,1,0,0.8,1
"3231",3231,300,0,1,0,0.9,1
"3232",3232,300,0,1,0,0.7,1
"3233",3233,300,0,1,0,0.6,1
"3234",3234,300,0,1,0,0.5,1
"3235",3235,300,0,1,0,0.5,1
"3236",3236,300,0,1,0,0.6,1
"3237",3237,300,0,1,0,0.5,1
"3238",3238,300,0,1,0,0.8,1
"3239",3239,300,0,1,0,0.7,1
"3240",3240,300,0,1,0,0.6,1
"3241",3241,300,1,0,0.8,0.6,1
"3242",3242,300,1,0,0.7,0.6,1
"3243",3243,300,1,0,0.3,0.6,1
"3244",3244,300,1,0,0.8,0.6,1
"3245",3245,300,1,0,0.3,0.6,1
"3246",3246,300,1,0,0.7,0.6,1
"3247",3247,300,1,0,0.6,0.6,1
"3248",3248,300,1,0,0.3,0.6,1
"3249",3249,300,1,0,0.3,0.6,1
"3250",3250,300,1,0,0.5,0.6,1
"3251",3251,300,1,0,0.9,0.6,1
"3252",3252,300,1,0,0.5,0.6,1
"3253",3253,300,1,0,0.7,0.6,1
"3254",3254,300,1,0,0.9,0.6,1
"3255",3255,300,1,0,0.8,0.6,1
"3256",3256,300,1,0,0.3,0.6,1
"3257",3257,300,1,0,0.6,0.6,1
"3258",3258,300,1,0,0.3,0.6,1
"3259",3259,300,1,0,0.9,0.6,1
"3260",3260,300,1,0,0.9,0.6,1
"3261",3261,300,1,0,0.8,0.6,1
"3262",3262,300,1,0,0.9,0.6,1
"3263",3263,300,1,0,0.3,0.6,1
"3264",3264,300,1,0,0.8,0.6,1
"3265",3265,300,1,0,0.8,0.6,1
"3266",3266,300,1,0,0.6,0.6,1
"3267",3267,300,1,0,0.7,0.6,1
"3268",3268,300,1,0,0.7,0.6,1
"3269",3269,300,1,0,0.3,0.6,1
"3270",3270,300,1,0,0.5,0.6,1
"3271",3271,300,1,0,0.7,0.6,1
"3272",3272,300,1,0,0.3,0.6,1
"3273",3273,300,1,0,0.7,0.6,1
"3274",3274,300,1,0,0.3,0.6,1
"3275",3275,300,1,0,0.3,0.6,1
"3276",3276,300,1,0,0.8,0.6,1
"3277",3277,300,1,1,0.5,0.7,1
"3278",3278,300,1,1,0.5,0.5,1
"3279",3279,300,1,1,0.3,0.3,1
"3280",3280,300,1,1,0.8,0.7,1
"3281",3281,300,1,1,0.7,0.9,1
"3282",3282,300,1,1,0.9,0.3,1
"3283",3283,300,1,1,0.7,0.9,1
"3284",3284,300,1,1,0.6,0.9,1
"3285",3285,300,1,1,0.8,0.5,1
"3286",3286,300,1,1,0.7,0.8,1
"3287",3287,300,1,1,0.5,0.7,1
"3288",3288,300,1,1,0.9,0.8,1
"3289",3289,300,1,1,0.9,0.8,1
"3290",3290,300,1,1,0.5,0.6,1
"3291",3291,300,1,1,0.5,0.6,1
"3292",3292,300,1,1,0.6,0.6,1
"3293",3293,300,1,1,0.6,0.8,1
"3294",3294,300,1,1,0.8,0.9,1
"3295",3295,300,1,1,0.9,0.5,1
"3296",3296,300,1,1,0.5,0.5,1
"3297",3297,300,1,1,0.3,0.5,1
"3298",3298,300,1,1,0.8,0.9,1
"3299",3299,300,1,1,0.9,0.9,1
"3300",3300,300,1,1,0.9,0.6,1
"3301",3301,300,1,1,0.5,0.5,1
"3302",3302,300,1,1,0.6,0.9,1
"3303",3303,300,1,1,0.9,0.7,1
"3304",3304,300,1,1,0.8,0.5,1
"3305",3305,300,1,1,0.8,0.5,1
"3306",3306,300,1,1,0.6,0.8,1
"3307",3307,300,1,1,0.5,0.9,1
"3308",3308,300,1,1,0.8,0.5,1
"3309",3309,300,1,1,0.3,0.8,1
"3310",3310,300,1,1,0.6,0.3,1
"3311",3311,300,1,1,0.7,0.9,1
"3312",3312,300,1,1,0.7,0.5,1
"3313",3313,400,0,0,0,0,0
"3314",3314,400,0,0,0,0,0
"3315",3315,400,0,0,0,0,0
"3316",3316,400,0,0,0,0,0
"3317",3317,400,0,0,0,0,0
"3318",3318,400,0,0,0,0,0
"3319",3319,400,0,0,0,0,0
"3320",3320,400,0,0,0,0,0
"3321",3321,400,0,0,0,0,0
"3322",3322,400,0,0,0,0,0
"3323",3323,400,0,0,0,0,0
"3324",3324,400,0,0,0,0,0
"3325",3325,400,0,0,0,0,0
"3326",3326,400,0,0,0,0,0
"3327",3327,400,0,0,0,0,0
"3328",3328,400,0,0,0,0,0
"3329",3329,400,0,0,0,0,0
"3330",3330,400,0,0,0,0,0
"3331",3331,400,0,0,0,0,0
"3332",3332,400,0,0,0,0,0
"3333",3333,400,0,0,0,0,0
"3334",3334,400,0,0,0,0,0
"3335",3335,400,0,0,0,0,0
"3336",3336,400,0,0,0,0,0
"3337",3337,400,0,0,0,0,0
"3338",3338,400,0,0,0,0,0
"3339",3339,400,0,0,0,0,0
"3340",3340,400,0,0,0,0,0
"3341",3341,400,0,0,0,0,0
"3342",3342,400,0,0,0,0,0
"3343",3343,400,0,0,0,0,0
"3344",3344,400,0,0,0,0,0
"3345",3345,400,0,0,0,0,0
"3346",3346,400,0,0,0,0,0
"3347",3347,400,0,0,0,0,0
"3348",3348,400,0,0,0,0,0
"3349",3349,400,0,1,0,0.8,1
"3350",3350,400,0,1,0,0.3,1
"3351",3351,400,0,1,0,0.8,1
"3352",3352,400,0,1,0,0.6,1
"3353",3353,400,0,1,0,0.9,1
"3354",3354,400,0,1,0,0.8,1
"3355",3355,400,0,1,0,0.5,1
"3356",3356,400,0,1,0,0.3,1
"3357",3357,400,0,1,0,0.3,1
"3358",3358,400,0,1,0,0.8,1
"3359",3359,400,0,1,0,0.5,1
"3360",3360,400,0,1,0,0.7,1
"3361",3361,400,0,1,0,0.7,1
"3362",3362,400,0,1,0,0.9,1
"3363",3363,400,0,1,0,0.5,1
"3364",3364,400,0,1,0,0.3,1
"3365",3365,400,0,1,0,0.3,1
"3366",3366,400,0,1,0,0.9,1
"3367",3367,400,0,1,0,0.3,1
"3368",3368,400,0,1,0,0.7,1
"3369",3369,400,0,1,0,0.6,1
"3370",3370,400,0,1,0,0.7,1
"3371",3371,400,0,1,0,0.5,1
"3372",3372,400,0,1,0,0.5,1
"3373",3373,400,0,1,0,0.9,1
"3374",3374,400,0,1,0,0.3,1
"3375",3375,400,0,1,0,0.6,1
"3376",3376,400,0,1,0,0.3,1
"3377",3377,400,0,1,0,0.8,1
"3378",3378,400,0,1,0,0.9,1
"3379",3379,400,0,1,0,0.7,1
"3380",3380,400,0,1,0,0.6,1
"3381",3381,400,0,1,0,0.5,1
"3382",3382,400,0,1,0,0.8,1
"3383",3383,400,0,1,0,0.6,1
"3384",3384,400,0,1,0,0.8,1
"3385",3385,400,1,0,0.3,0.8,1
"3386",3386,400,1,0,0.8,0.8,1
"3387",3387,400,1,0,0.3,0.8,1
"3388",3388,400,1,0,0.3,0.8,1
"3389",3389,400,1,0,0.7,0.8,1
"3390",3390,400,1,0,0.6,0.8,1
"3391",3391,400,1,0,0.5,0.8,1
"3392",3392,400,1,0,0.7,0.8,1
"3393",3393,400,1,0,0.6,0.8,1
"3394",3394,400,1,0,0.5,0.8,1
"3395",3395,400,1,0,0.5,0.8,1
"3396",3396,400,1,0,0.8,0.8,1
"3397",3397,400,1,0,0.8,0.8,1
"3398",3398,400,1,0,0.5,0.8,1
"3399",3399,400,1,0,0.3,0.8,1
"3400",3400,400,1,0,0.5,0.8,1
"3401",3401,400,1,0,0.3,0.8,1
"3402",3402,400,1,0,0.7,0.8,1
"3403",3403,400,1,0,0.9,0.8,1
"3404",3404,400,1,0,0.7,0.8,1
"3405",3405,400,1,0,0.7,0.8,1
"3406",3406,400,1,0,0.8,0.8,1
"3407",3407,400,1,0,0.3,0.8,1
"3408",3408,400,1,0,0.9,0.8,1
"3409",3409,400,1,0,0.8,0.8,1
"3410",3410,400,1,0,0.6,0.8,1
