"","PST045214","PST040210","PST120214","POP010210","AGE135214","AGE295214","AGE775214","SEX255214","RHI125214","RHI225214","RHI325214","RHI425214","RHI525214","RHI625214","RHI725214","RHI825214","POP715213","POP645213","POP815213","EDU635213","EDU685213","VET605213","LFE305213","HSG010214","HSG445213","HSG096213","HSG495213","HSD410213","HSD310213","INC910213","INC110213","PVY020213","BZA010213","BZA110213","BZA115213","NES010213","SBO001207","SBO315207","SBO115207","SBO215207","SBO515207","SBO415207","SBO015207","MAN450207","WTN220207","RTN130207","RTN131207","AFN120207","BPS030214","LND110210","POP060210","winner16"
"1874",266673,250304,6.5,250304,10,34,8.7,51.2,97.6,0.7,0.6,0.7,0,0.4,95.2,3.7,84.8,27.6,91.3,64.2,17.2,5997,21.7,78048,64,20.7,108800,67372,3.74,14553,39449,31.4,5091,71445,2,22688,21217,0,0.9,2.1,0,69.4,25.8,242392,1472069,2913533,12621,317331,1719,3361.48,74.5,"Dem"
"1875",41168,41280,-0.3,41280,6.7,25.9,15.8,50.7,83.6,14.1,0.7,0.6,0.1,0.9,39.7,45.8,92.3,8.4,26.6,74.7,14.6,2001,22.9,17371,68,12.7,95600,14517,2.8,20310,40411,18.8,982,11541,-2.3,3039,3574,0,0,0,0,0,30.1,463995,541129,466705,11439,45912,19,1086.15,38,"Rep"
"1876",5714,5410,5.6,5410,6.9,26.4,17.2,48.9,93.2,2.8,1.5,0.7,0,1.7,27.3,67.9,83.5,11.2,19.3,80.5,18.4,319,18.4,2715,72.5,2.2,76600,2319,2.35,30097,51766,14.3,200,1764,-30.3,508,626,0,0,0,0,0,0,0,25835,46067,9676,9333,0,914.52,5.9,"Rep"
"1877",132355,131669,0.5,131500,6.6,22.8,13.8,48.4,83,10.9,1.3,2.2,0.1,2.5,18.3,66.6,79.5,6.8,12.9,85.2,20.1,11953,15.5,56040,62.4,20.3,89800,48305,2.45,22905,45086,15.6,3150,45010,-2.3,7730,10873,0,0,3.1,0,6.7,26.1,1492453,548021,1715924,13382,254849,143,627.78,209.5,"Rep"
"1878",12973,13535,-4.2,13535,6.7,23.6,16.9,51,86.6,8.7,1.5,1,0.1,2,28.7,59.9,85.2,4.3,14.7,79,16.5,896,13.1,6275,68.3,13.8,62000,5161,2.44,20373,41658,20.7,297,3632,-2.5,707,933,0,0,3.2,0,0,0,0,0,170215,12382,16052,2,970.84,13.9,"Rep"
"1879",21903,22134,-1,22134,6.5,25.3,12.6,45.4,95.3,2.7,0.7,0.8,0.1,0.5,87.7,9.4,90.4,15.7,45.4,62.2,8.8,1081,18,7118,77.9,8.3,48800,5499,3.59,11313,25886,40,191,2331,-11.4,1327,1439,0,0,0,0,56.8,30,0,0,122890,6040,13211,98,590.55,37.5,"Dem"
"1880",489250,422649,15.8,422679,6.8,27.1,10.9,50.9,83.6,6.8,0.9,6,0.1,2.6,23.9,61.7,81.3,10.9,20.7,92,38,33319,26,175677,68.6,20.3,178900,154948,2.82,31070,71803,7,8908,137138,7.5,34913,33853,4,0,5.9,0,10.8,30.5,1647635,1525162,9918009,26573,583644,4706,1118.3,378,"Rep"
"1881",46402,42913,8.1,42918,5.7,24.8,14.9,49.9,95.4,1.7,0.9,0.5,0,1.4,38.6,58.2,89.7,4.6,23.4,84.6,18,4636,32.7,16991,84.9,3.1,143500,15157,2.85,27238,64571,11.5,601,5631,7.2,3248,3222,0,0,0,0,22.6,0,0,48987,180452,4609,20847,34,803.73,53.4,"Rep"
"1882",7821,7110,10,7110,8.1,30.4,10.9,48.7,93.7,3,1.8,0.6,0,0.9,58.2,38.2,84,12.8,43,70.1,9.6,289,23.3,3010,80.4,4.9,45100,2709,2.63,23629,48992,12.8,170,1540,9.5,503,634,0,0,0,0,0,0,0,29121,40330,6169,4671,0,841.11,8.5,"Rep"
"1883",61638,59127,4.2,59127,6.5,25.1,14.4,49.6,95.3,1.6,1,0.5,0.1,1.5,18.4,77.9,86.3,6.3,13.5,83.8,16.1,4581,30.9,23946,80.6,5,121900,20487,2.88,25663,56005,10.8,1269,18868,3.1,4858,6538,0,0,2.4,0,5.1,23.4,376535,418384,565279,9819,59273,46,904.42,65.4,"Rep"
"1884",42852,41961,2.1,41964,4.9,19.7,26.5,50.6,91.9,5,1,0.6,0.1,1.4,9.6,83.3,87.2,3.5,7,83.4,17,4876,27.5,20941,81.1,4.7,99900,15800,2.56,23129,43649,14.6,800,8057,-0.6,3430,4616,0,2.9,0,0,0,25.3,708014,137003,383490,9072,30363,19,645.23,65,"Rep"
"1885",18350,18550,-1.1,18550,6.7,24,19.4,50.6,95,1.6,1.3,0.6,0.1,1.4,17.9,78.7,87,5.7,13.3,78.6,16.7,1345,16.3,8657,71.8,10.2,84300,7186,2.52,26979,44429,16,589,5955,4.7,1999,2370,0,1.6,0,0,0,17,301414,86167,185157,10447,17730,35,914.47,20.3,"Rep"
"1886",14319,14018,2.1,14018,10.1,33.4,11.6,49.6,98.7,0.4,0.5,0.2,0,0.2,93.9,5.5,87.1,24.5,87.2,54.8,8.5,478,17.7,6226,79.1,2.9,55700,4460,3.17,16671,31109,34.7,163,2218,-13.6,1405,1177,0,0,0,0,65.7,26.9,0,0,62126,4586,9403,0,998.41,14,"Dem"
"1887",12267,11677,5.1,11677,8.9,30.6,12.5,49.9,96.6,1.3,1,0.2,0.2,0.8,93,6.2,90.3,11.2,79.3,60.3,9.4,422,17.3,4304,68.6,13.5,39900,3654,3.15,12828,25625,35,109,1880,2.2,909,1099,0,0,0,0,75.3,34.8,0,0,33290,2860,4638,11,1297.41,9,"Dem"
"1888",51518,49975,3.1,49975,8.6,32.8,12.2,49.4,95.2,0.5,1.2,1,0.2,1.8,9.1,87.2,88.1,3.1,7.2,91.7,21.2,2724,22.6,18097,79.3,11.8,166100,16207,3.07,21720,57292,8.8,982,16393,5.9,2975,3818,0,0,1.4,0,1.4,20.7,3150909,0,447418,9348,36827,164,5745.55,8.7,"Rep"
"1889",20660,21403,-3.5,21403,7.7,26.9,15.3,50.3,95,0.8,1.6,0.7,0.2,1.8,13.1,83.2,83.8,2.9,7.2,86,12.6,1316,15.9,9617,69.5,12.1,122700,7764,2.64,20155,44724,15.1,513,6338,-3.2,1047,1549,0,0,0,0,0,0,0,0,298872,15197,26154,66,1478.49,14.5,"Rep"
"1890",329692,306479,7.6,306479,8.9,33.3,9.1,49.6,92.7,1.4,0.7,2,0.7,2.5,9.1,84.7,86.1,4.7,8.8,95.4,34.1,20019,22.3,103628,77.7,15.7,222600,95238,3.25,26035,69707,7.9,6499,75584,0.2,21103,25119,0.4,0.2,1.4,0.4,2.7,25.4,4985245,0,3217656,11177,274255,1512,298.78,1025.8,"Rep"
"1891",20380,18607,9.5,18607,10.4,34.3,10.9,48.9,91.6,0.6,4.6,0.5,0.4,2.3,8.1,85.2,86.3,3,6.9,86.4,16,931,22.5,9800,75.9,6.8,168000,6850,2.74,23411,57683,8.9,739,7164,2.7,1416,1930,0,2.1,0,0,0,0,0,54748,215996,13340,13557,137,3240.95,5.7,"Rep"
"1892",5024,5172,-2.9,5172,6.1,25.3,19,47.8,94.5,0.5,2.4,1.1,0.3,1.3,5.6,89.9,89.1,3.2,6.8,92,20.1,449,13.3,3818,78.3,5.3,154300,1890,2.62,21989,45357,11.5,153,1182,0,467,566,0,0,0,0,0,0,0,0,22916,5094,49289,42,5175.12,1,"Rep"
"1893",9429,9225,2.2,9225,6.9,22.7,15.9,50.1,91.7,0.7,4.4,1,0.1,2.2,10,83.2,85.2,4.7,7.6,91,25.2,618,14.5,5111,68,15.2,218800,3633,2.51,23558,45888,13.7,445,3520,-1.3,1022,1261,0,0,2.9,0,0,24.4,0,19672,159918,16973,68229,89,3671.54,2.5,"Rep"
"1894",47269,46163,2.4,46163,8.4,29.2,11.4,50,93.4,0.7,2.5,1,0.4,2,8.3,86.3,84.1,3.3,6.1,90.6,26.4,2673,18.2,20083,62.8,27.8,168300,15435,2.93,17839,42369,20.9,1204,11013,3.3,3271,3913,0,0,0,0,0,20.5,735967,0,652165,15067,59642,238,3296.68,14,"Rep"
"1895",7254,7125,1.8,7125,5.8,22.9,21.5,50,95.8,0.4,1.7,0.5,0.1,1.5,4.5,91.6,84.6,2.8,2.8,94.4,25.3,695,16.5,5866,78.9,3.4,162300,3077,2.3,24154,48540,7.8,249,2128,2.7,669,710,0,0,0,0,0,15.4,0,3848,72071,11098,20941,15,3990.23,1.8,"Rep"
"1896",12606,12503,0.8,12503,8.2,31.4,16.1,49,95,0.5,2,0.9,0.2,1.4,12.8,84.1,87,8,11.8,86.4,19,755,17.6,4926,74.2,4.4,132800,4101,3.02,19972,49238,13.3,241,2813,1.6,770,870,0,0,0,0,0,0,0,23248,125054,10521,11647,28,6572.43,1.9,"Rep"
"1897",10608,9469,12,9469,8.4,35.4,11.3,49.1,97.6,0.3,0.4,0.7,0.1,0.9,2.7,95.3,91.7,1.8,3.3,97.6,33.4,725,26.1,3306,89.2,2.8,264400,2860,3.39,26274,80337,4,235,1452,2.5,910,1191,0,0,0,0,0,0,0,0,42681,5058,5686,83,609.2,15.5,"Rep"
"1898",2293,2264,1.3,2264,7,29.7,17.7,48.7,97.6,0.3,0.8,0.3,0,1,4.6,93.2,89.9,0.5,2.3,95.3,17,178,22,2920,83.4,10.1,156600,664,3.41,24258,50000,7,81,385,6.6,240,0,0,0,0,0,0,0,0,0,11499,5601,3732,21,1028.78,2.2,"Rep"
"1899",1091742,1029655,6,1029655,8.1,28.3,9.6,49.8,88.5,2,1.3,3.9,1.6,2.6,17.8,72.6,83,12.1,19.7,89,31,49590,22.2,376456,67.3,27.7,232100,344089,3.01,26103,60555,12.7,29886,524284,2.5,76464,97576,0.6,0.7,2.9,0.3,4.7,25.6,18860476,16956359,16758729,16718,1874594,4943,742.28,1387.1,"Dem"
"1900",15251,14746,3.4,14746,8.1,32.2,11.9,50.2,50,0.4,46.6,0.7,0.1,2.2,5.1,46.6,92.7,2.1,45,82.8,18.4,606,20.5,5835,81.2,5.3,127400,4216,3.42,15476,40492,27.1,258,2588,-3.1,748,779,0,9.4,0,0,0,31.6,0,0,44601,3102,0,21,7819.99,1.9,"Rep"
"1901",28477,27822,2.4,27822,6.5,27.6,12.8,47.7,94.3,1,1.7,0.8,0.6,1.6,9.7,85.9,80.1,4.8,9.9,88.4,20.8,1729,21,10415,76.2,6.1,164100,7781,3.22,17811,48369,15.7,398,4537,12.6,1685,2595,0,0,0,0,0,0,0,31160,196917,8016,8332,37,1590.15,17.5,"Rep"
"1902",39105,36324,7.7,36324,6,26.2,9.8,48.9,95.4,0.7,0.6,1.7,0.2,1.5,11.6,84.7,87.1,10.6,12.8,93.1,48.7,1912,24.1,27215,74.4,30.3,485700,13627,2.72,42462,83336,8.5,2144,26100,4,5615,6422,0,0,0,0,2.6,25.3,0,165809,659852,18614,228891,286,1871.71,19.4,"Dem"
"1903",61598,58218,5.8,58218,8.5,34.5,8.6,49.5,94.3,0.9,1.3,0.8,0.5,2.2,11.8,83.7,85,3.7,9,92,20.4,3756,29.5,20369,75.2,9.8,177500,18281,3.2,22252,61412,8.7,758,11037,3.7,2661,2778,0,0,0,0,0,38.3,0,73602,503618,9204,35159,375,6941.35,8.4,"Rep"
"1904",560974,516564,8.6,516564,10.2,34.9,7.2,49.6,93.5,0.7,0.8,1.6,0.9,2.4,11.2,83.3,78.1,7.2,13.1,93.6,36.5,17282,21.1,157455,67.9,22.2,222100,143005,3.61,20774,60196,14,11374,170323,4.1,40259,45490,0.5,0,1.1,0.4,3.5,24.2,0,2424955,5772180,11254,451687,5257,2003.45,257.8,"Rep"
"1905",27714,23530,17.8,23530,7.9,32.9,9.4,48.6,95.8,0.5,0.8,1.2,0.2,1.5,12.9,84.2,86.4,10.2,15,89.6,33.4,853,23.9,11613,75.5,10.4,307600,7602,3.21,25777,65050,9.5,807,5345,6.4,2522,3116,0,0,0,0,5.1,19.1,0,0,228355,11197,38846,436,1175.5,20,"Rep"
"1906",151948,138115,10,138115,7.3,28.3,19.6,50.5,93.7,0.8,1.7,0.9,0.9,2,10,85.2,81.6,5.9,8.5,91.7,26.4,10729,18.1,62434,69.1,13.7,212900,46826,2.99,21472,49279,15.3,4195,40096,6,12017,14277,0,0,0.8,0,2.5,21.3,609632,510839,2087828,15781,254511,1628,2426.36,56.9,"Rep"
"1907",2723,2778,-2,2778,6.1,27.1,18.8,49.2,96.2,0.1,1,0.8,0.3,1.6,4.8,92.3,89.8,2.4,3.8,95.7,25.2,205,14.4,1619,83.9,6.2,173500,970,2.8,19858,41458,18.2,81,632,-3.1,287,0,0,0,0,0,0,0,0,0,27847,11197,7736,16,2460.68,1.1,"Rep"
"1908",33021,33164,-0.4,33164,6,20.9,21.3,51.3,68.8,28.1,0.7,0.7,0.2,1.6,8.9,61.1,93.1,7,10.1,78,17.2,3255,21.2,21069,69.5,5.2,153600,14333,2.25,22703,39328,20.5,760,8779,-0.6,2306,2944,6,0,0,0,0,23.1,526157,59400,298001,7749,48144,67,449.5,73.8,"Rep"
"1909",104489,98998,5.5,98970,5.5,21,16.5,52.2,82.3,9.9,0.4,4.9,0.1,2.5,5.7,77.5,83.3,9.8,11.3,91.4,52.2,6838,22.2,43924,66.1,23.8,319200,37964,2.47,37239,67725,10.2,2569,37158,0.6,8591,9876,5.8,0,3.1,0,1.7,28.3,307141,530569,1689315,18213,120194,404,720.7,137.3,"Dem"
"1910",150575,140006,7.5,139966,7.5,17.8,10.1,51.6,66.4,22.6,0.8,6.9,0.1,3.1,16.6,52.3,78.3,26.3,31.1,91.2,61.4,10810,30.5,75329,43.3,63.1,476700,65369,2.17,54608,85706,8.4,4640,83411,0.1,13472,15161,14,0.8,7.6,0,6.8,32.6,284508,525705,2353754,16785,471725,1324,15.03,9314.3,"Dem"
"1911",4563,4727,-3.5,4731,3.8,16,25,49.3,93.5,5,0.2,0.4,0,1,1.8,92,85.7,3.8,2.1,90,20.2,396,31.8,3296,76.2,8.3,152600,2101,2.17,28704,51365,16.4,128,1454,-18.8,332,399,0,0,0,0,0,0,0,1524,20958,4498,0,4,529.16,8.9,"Rep"
"1912",76583,74866,2.3,68676,4.4,20.4,19.4,50.7,90,7,0.3,1.2,0,1.4,2,88.3,90.9,1.7,3.2,87.6,25,7104,27.6,35779,85,3.6,195400,27233,2.53,28697,57596,8.2,1353,11923,0.4,4549,5647,0,0,0,0,0.7,23.3,785359,368955,466545,7029,27892,420,753.02,91.2,"Rep"
"1913",6625,6824,-2.9,6824,4,16.7,20.3,44.7,95.1,3.7,0.1,0.3,0,0.8,0.7,94.5,89.2,1.5,0.8,83.4,14.7,722,32.1,3262,82.5,1.9,95200,2480,2.37,18501,42139,16.6,78,1293,-5.8,321,603,0,0,0,0,0,0,192148,0,38351,5622,0,13,357.73,19.1,"Rep"
"1914",17184,17841,-3.7,17835,4.5,20,19.9,52.5,91,5.9,0.3,0.9,0,1.9,1.7,89.6,81.2,1.6,3.2,81.6,19.6,1469,17.5,8820,58.6,28.9,110800,7674,2.25,18820,32221,21,621,11042,2.1,993,1304,0,0,0,0,0,26.7,659762,318843,343502,19709,76579,10,13.01,1370.6,"Rep"
"1915",6603,6651,-0.7,6650,6.3,21.8,17.6,53.2,90.7,5.3,1.2,0.6,0.3,2,2.5,88.4,77.6,0.6,3.9,77,14.9,466,16.8,2920,66.1,12.5,118900,2738,2.29,18453,36591,20.6,112,1926,5.1,304,448,0,0,0,0,0,31.5,202807,0,30610,4900,0,0,6.7,991.9,"Rep"
"1916",29778,28558,4.3,28545,6.7,23.5,15.1,50.9,67,28.2,0.8,0.9,0.1,3.1,4.2,63.8,84.4,2.8,4.9,80.9,16.8,2747,37.7,11998,80.1,2.1,188400,10680,2.56,25718,57218,12.7,374,3717,-15.2,1584,2142,21.7,0,0,0,0,27.2,0,21218,365938,13410,14720,73,527.51,54.1,"Rep"
"1917",7023,7256,-3.2,7256,3.2,15.8,21.3,50.9,42.1,47.5,7.2,0.4,0.1,2.7,1.7,41.1,94.4,0.9,2,75.9,13.9,706,35.9,3304,80.5,2.2,147500,2850,2.53,26198,48428,11.8,141,1496,12.7,363,440,0,13.6,0,0,0,0,0,0,10896,1528,0,18,182.82,39.7,"Dem"
"1918",45593,43435,5,43475,5.7,15.6,9.5,51.7,69.9,19.2,0.4,7.1,0.1,3.2,4.9,66.1,72.1,12.3,13.9,88.2,49.9,1742,17.4,20291,40.5,40.6,293000,17443,2.33,27268,44601,27.5,2013,31317,1.7,3768,4915,0,0,3.3,0,1.3,25.8,677065,203434,699395,16950,303579,173,10.24,4246.4,"Dem"
"1919",233371,222209,5,222209,6.3,24.5,11.8,51,62.7,30.1,0.4,3.4,0.1,3.2,5.3,58.9,85.4,4.8,7.4,90.2,29.3,25990,24.4,88110,72.5,16.9,261600,79421,2.77,29905,69743,8.5,5328,86962,2.2,12540,16367,18.2,1,3.7,0,2,32.9,1437051,2123285,3977784,18152,369770,886,340.8,652,"Rep"
"1920",332499,316231,5.1,316236,5.8,24.4,12.8,51.8,69.8,23.3,0.6,3.6,0.1,2.6,8,63.4,88.2,7.9,10.6,90.1,36.3,27083,25.5,126436,77,15.3,226500,113637,2.78,32572,72088,6.7,6919,102530,4.9,20411,24079,13.3,0.3,4.8,0,3.4,30.4,3849982,1561157,4615854,15419,491530,1622,423.3,747.1,"Rep"
"1921",14423,14029,2.8,14034,5.3,21.4,18.1,50,90.8,5.1,0.4,1.2,0.1,2.5,4.4,87,91.3,3.9,5.7,89,31.3,1639,37,6277,79.7,6.5,342500,5580,2.49,38748,77597,6.7,355,2981,2.1,1292,1276,0,0,0,0,0,31.3,228253,0,91615,6381,8980,34,176.18,79.7,"Rep"
"1922",5802,5954,-2.6,5961,7.1,22.5,18.9,50.6,83.7,12.8,0.4,0.8,0,2.4,2.5,81.5,81.3,2,3.4,78.8,8.3,631,21.6,3039,72.9,9,66900,2545,2.29,20160,34319,21.3,228,3880,-0.2,243,402,0,0,0,0,0,0,0,13015,104599,16849,0,1,5.47,1090.2,"Rep"
"1923",5234,5173,1.2,5190,4.5,19.3,21.1,49.9,98.4,0.2,0.3,0.2,0,0.9,1,97.7,92.9,0.3,1.7,89.7,14.6,636,32,2866,84.4,3.3,136500,2122,2.43,21498,47806,8.7,57,329,-0.6,293,280,0,0,0,0,0,0,0,0,15771,3085,0,18,329.53,15.7,"Rep"
"1924",49166,46691,5.3,46689,6.5,25.4,13.9,49.7,78.9,15.8,0.7,1.5,0.1,3,9.2,71.4,88.1,6.6,8.7,84.3,22.6,3854,36.2,18115,73,10.4,250600,16039,2.84,27379,64423,9.1,990,11884,5.7,3337,3941,5.2,0,0,0,4.6,24.8,0,0,547366,11972,45329,215,379.23,123.1,"Rep"
"1925",9827,10055,-2.3,10052,5.4,21,19.3,52.2,64.8,32.2,0.6,0.4,0,2.1,2.4,63.1,93.7,1.2,4.2,76.9,14,847,33.6,4662,77.4,2.1,142400,4049,2.44,21540,40557,16.3,142,888,-2.3,526,654,0,0,0,0,0,16.8,0,0,46146,4830,1230,20,297.46,33.8,"Rep"
"1926",42444,43066,-1.4,43055,6.9,22.3,19.7,53.8,47.5,49.4,0.4,1.2,0.1,1.5,3.4,44.8,80.9,3.4,4.9,77.9,17.2,4057,19.1,22345,54.4,25.8,87800,18659,2.22,19626,30786,27.4,1330,24043,-0.4,2251,2919,16.5,0,0,0,0,21.5,1275937,204059,892207,19845,110262,12,42.93,1002.8,"Dem"
"1927",15308,15892,-3.7,15903,5.2,20.6,18.9,49.2,98.7,0.4,0.2,0.2,0,0.5,0.9,97.9,92.3,1,1.9,72.4,10.5,955,31.2,7514,78.1,5.3,75700,6352,2.44,18215,33318,20.9,202,2213,-9.7,440,891,0,0,0,0,0,0,0,8348,122849,7662,5152,8,330.53,48.1,"Rep"
"1928",27859,28001,-0.5,28001,4.4,20.3,16.3,51.1,64.6,32.7,0.4,0.6,0.1,1.6,2.9,62.5,92.7,2.2,2.7,80.2,12.8,2439,28,11578,76.6,3.2,165300,9932,2.73,23781,52027,13.2,350,4699,11.2,1201,1316,0,0,0,0,0,0,645731,267009,114937,4472,13789,42,503.72,55.6,"Rep"
"1929",1137538,1081685,5.2,1081726,6.7,23.8,11.5,50.5,66.6,10,0.7,19.2,0.1,3.5,16.4,52,85.7,29.5,37.3,91.8,58.6,83545,32,410287,69,27.9,476600,389908,2.8,50532,110292,5.9,29556,584523,1,97330,109512,7,0.4,17.3,0.1,8.8,31.3,2052677,13299493,14002361,13925,2705714,2249,390.97,2766.8,"Dem"
"1930",13601,12289,10.7,12332,7.3,26.6,11.4,51,80.6,5.3,0.5,9.3,0.1,4.3,9.5,72.3,79.1,16.9,23.4,97.3,74.4,686,27.3,5496,59.4,44.2,660900,5020,2.53,59088,120000,4,865,9487,1.1,1332,1479,0,0,0,0,0,32.3,0,0,288000,26089,56298,547,2,6169.1,"Dem"
"1931",68248,65275,4.6,65203,5.6,23.9,14.9,50.5,87.3,8.2,0.5,1.5,0.1,2.4,7.2,81,90.5,5.8,8.5,91.4,33.2,6424,39.2,26226,80.1,7.3,350600,23130,2.84,39600,88409,5.6,1809,17008,2.9,5671,7687,3.7,0,0,0,3.5,31.4,159608,0,853058,12845,104395,267,647.45,100.7,"Rep"
"1932",15578,15287,1.9,15279,5,20.5,20.4,49.6,96.1,1.9,0.2,0.6,0,1.2,2.8,93.7,93.2,2,3.2,81.4,16,1305,34.5,7915,77.6,2.2,144700,6086,2.51,21816,44618,12.7,307,2057,1.7,1258,1545,0,0,0,0,0,0,0,25863,72431,4929,6569,49,380.42,40.2,"Rep"
"1933",26092,25704,1.5,25691,5.1,21.2,18.3,54.3,81.5,15.4,0.3,0.7,0.1,2,3.2,78.9,91.3,2.8,3.8,85.5,28.8,2283,33.5,10661,85.5,2.3,225700,9462,2.6,30881,68288,7.1,386,2433,0.2,1631,2095,0,0,0,0,0,34.2,0,10400,79398,3144,11945,94,286.01,89.8,"Rep"
"1934",56358,56166,0.3,56159,4.8,19.7,20.8,50.7,89.4,8.4,0.5,0.4,0,1.3,2.7,87.2,85.6,2.5,3.2,82.7,19.1,4703,29.8,29471,78,7.9,163700,23358,2.34,24557,45624,14,1161,12040,0.9,3690,5094,5,0,0,0,0,23.8,0,473610,444514,8657,40310,112,690.43,81.3,"Rep"
"1935",82377,78306,5.2,78305,5.8,23.5,15.2,50.2,91.4,4.6,0.4,1.6,0.1,2,7.4,84.8,86.1,5.5,7.9,86,27.5,7459,30.3,32400,78.3,6,226900,29172,2.68,30112,68424,7.1,1442,21853,-0.6,5206,6250,0,0,3.5,0,1.9,23.3,2578741,632209,1120732,15427,86657,436,413.5,189.4,"Rep"
"1936",28350,24023,18,24286,7.2,20.3,10.1,54.5,68.4,24.1,0.8,3,0.1,3.7,10.9,60,70.4,8.9,11.8,90.3,35.1,1934,25,11469,38.1,47.5,314300,9779,2.38,27222,47040,18.6,1313,20593,1.7,1742,2765,5.2,0,0,0,2.2,28.4,0,0,1052131,47014,171568,23,10.44,2326.2,"Dem"
"1937",7014,7042,-0.4,7042,7.4,23.9,20,53,89.7,7,0.3,0.6,0.3,2.1,14.7,76.8,90.1,6.7,9.1,75.8,14.5,559,21.4,3232,65.1,20.3,112900,3018,2.21,21769,30325,25.3,300,5076,0.9,413,589,0,0,0,0,0,0,204060,36907,227492,33474,22522,1,8.24,854.6,"Rep"
"1938",37141,36858,0.8,36858,5.1,20.5,17.5,50.7,87.8,8.4,0.5,0.9,0,2.4,3.3,85,88.6,1.9,2.8,89.3,22,4457,32.8,16151,82.9,5.7,228700,13889,2.63,28673,60519,9.2,871,6985,-0.6,2345,3345,4.9,0,0,0,0,30.1,0,0,500063,13071,40084,140,217.81,169.2,"Rep"
"1939",21936,21699,1.1,21717,4,19.1,19.4,50.6,79.3,17.7,0.3,1.3,0,1.4,2.4,77.3,92.5,2.8,5.4,87.4,38,2026,30.1,8900,90.2,0.8,338500,8058,2.4,45039,80976,5.6,638,17205,0,1969,2336,0,0,0,0,0,23.6,0,97362,183950,8914,15818,127,281.42,77.2,"Rep"
"1940",15093,15533,-2.8,15533,4.7,17.9,23.6,51.3,96.1,2.3,0.2,0.2,0,1.1,3,93.4,86.9,0.9,2.5,75.3,10.9,1091,27.7,9155,77.7,3.4,97900,6618,2.3,20591,30710,19.1,167,1753,-3.3,1037,1174,0,0,0,0,0,0,93431,0,47520,2946,0,28,442.18,35.1,"Rep"
"1941",19031,18410,3.4,18403,6.4,24.3,15.7,50.4,88.6,6.9,0.3,1.7,0,2.4,5,84.2,87.9,4.1,5.7,83.1,24.1,1853,29.3,7991,79,2.8,237500,6897,2.67,26998,59358,12,322,2381,-9.4,1281,1451,0,0,0,0,0,0,0,24584,96030,5330,9978,116,156.25,117.8,"Rep"
"1942",11681,12243,-4.6,12243,5.2,17.5,15.1,38.8,38.8,59.3,0.3,0.6,0,1,2.1,37.5,87.1,1.2,3.1,72.7,7.2,1002,23.5,4126,75.8,3.3,99600,3389,2.48,16380,39697,21.6,96,1776,-12.1,375,356,0,0,0,0,0,0,248688,0,101892,8558,14112,14,295.23,41.5,"Dem"
"1943",136879,137508,-0.5,137436,6.3,21.7,13.7,51.9,43.3,49.8,0.5,2.4,0.2,3.8,5.3,40.1,85.2,5,7.3,89.3,22.5,20146,22.1,60326,60.1,27.3,195400,52511,2.52,25247,50705,14.9,2376,40712,0.8,6191,7523,29.1,0,6.4,0,2.5,33.2,522377,288918,1805727,12334,233596,160,51.41,2673.2,"Dem"
"1944",101918,99852,2.1,99863,4.6,22.7,15.7,51,86.7,9.6,0.5,1.6,0.1,1.6,2.6,84.6,90.1,3.4,4.1,92.1,35.5,7945,25.3,39863,83.4,8,262000,36927,2.65,33540,75070,5.1,3077,42300,3.3,7514,9992,5.4,1,0,0,1.8,23.6,926273,3405922,1706383,17245,137013,522,468.54,213.1,"Rep"
"1945",52478,48907,7.3,48914,5.3,16.2,8.1,52.1,84.1,8.4,0.7,4,0.2,2.6,18.6,68.1,66.7,14.7,21.8,81.5,35.1,1646,15.7,18065,36.2,42.1,208100,15701,2.7,17080,38048,33.5,1559,23777,-7.7,2446,3693,0,0,0,0,0,27.4,746325,378468,1465322,33306,168643,152,17.42,2808.2,"Dem"
"1946",321924,306906,4.9,306935,6.3,23.4,13.8,52.8,59.3,30.1,0.4,7.9,0.1,2.2,5.4,55,83.1,11.5,14.2,90.1,39.7,22033,21.9,135002,65.2,27.6,219900,123683,2.49,33115,61048,10.7,8868,163041,3.5,21238,25677,15.4,0.7,5.4,0,2.3,28.1,3264995,6197343,6737176,23251,685845,693,233.7,1313.4,"Dem"
"1947",52081,54143,-3.8,54151,5,19.8,21.8,51.8,75.3,22,0.3,0.6,0,1.7,5.4,70.5,88.1,3.1,5.7,77,11.2,4277,24.4,26101,74.6,8.9,94600,22690,2.33,19852,34984,17.1,833,10895,-6.4,2322,2826,0,0,0,0,0,27.5,1097915,527661,436996,7860,38392,28,382.33,141.6,"Rep"
"1948",2248,2319,-3.1,2321,3.2,13.3,29.4,50.3,98.2,0.8,0.3,0.4,0,0.2,1.5,97.2,92,0.3,0.5,78.9,20.9,272,22.4,1856,86.3,1.3,171700,1006,2.26,26372,49625,10.2,86,361,-3.7,265,307,0,0,0,0,0,0,0,0,8851,3700,0,12,415.16,5.6,"Rep"
"1949",36007,35270,2.1,35270,4.6,21.1,17.3,51.3,72.7,23.9,0.4,1,0,1.9,2.7,70.6,91,2.3,3.9,86.1,25.5,4170,28.6,15065,80.6,7.9,249600,13560,2.59,30903,63942,12,638,7885,1.7,2066,2638,15.3,0,0,0,0,26.1,0,148217,212738,6063,32977,131,315.61,111.8,"Rep"
